fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,good_quality,total_acidity,acidity_ratio,free_to_total_sulfur,alcohol_level_medium,alcohol_level_high
9.0,0.785,0.24,1.7,0.078,10.0,21.0,0.99692,3.29,0.67,10.0,0,9.785,11.464968152866241,0.47619047619047616,True,False
9.0,0.785,0.24,1.7,0.078,10.0,21.0,0.99692,3.29,0.67,10.0,0,9.785,11.464968152866241,0.47619047619047616,True,False
8.5,0.44,0.5,1.9,0.369,15.0,38.0,0.99634,3.01,1.1,9.4,0,8.94,19.318181818181817,0.39473684210526316,False,False
9.9,0.54,0.26,2.0,0.111,7.0,60.0,0.99709,2.94,0.98,10.2,0,10.440000000000001,18.333333333333332,0.11666666666666667,True,False
8.2,0.33,0.39,2.5,0.074,29.0,48.0,0.99528,3.32,0.88,12.4,1,8.53,24.848484848484844,0.6041666666666666,False,True
6.5,0.34,0.27,2.8,0.067,8.0,44.0,0.99384,3.21,0.56,12.0,0,6.84,19.11764705882353,0.18181818181818182,False,True
7.6,0.5,0.29,2.3,0.086,5.0,14.0,0.99502,3.32,0.62,11.5,0,8.1,15.2,0.35714285714285715,False,True
9.2,0.36,0.34,1.6,0.062,5.0,12.0,0.99667,3.2,0.67,10.5,0,9.559999999999999,25.555555555555554,0.4166666666666667,True,False
7.1,0.59,0.0,2.2,0.078,26.0,44.0,0.99522,3.42,0.68,10.8,0,7.6899999999999995,12.033898305084746,0.5909090909090909,True,False
9.7,0.42,0.46,2.1,0.074,5.0,16.0,0.99649,3.27,0.74,12.3,0,10.12,23.095238095238095,0.3125,False,True
7.6,0.36,0.31,1.7,0.079,26.0,65.0,0.99716,3.46,0.62,9.5,0,7.96,21.11111111111111,0.4,False,False
7.6,0.36,0.31,1.7,0.079,26.0,65.0,0.99716,3.46,0.62,9.5,0,7.96,21.11111111111111,0.4,False,False
6.5,0.61,0.0,2.2,0.095,48.0,59.0,0.99541,3.61,0.7,11.5,0,7.11,10.655737704918034,0.8135593220338984,False,True
6.5,0.88,0.03,5.6,0.079,23.0,47.0,0.99572,3.58,0.5,11.2,0,7.38,7.386363636363637,0.48936170212765956,False,True
7.1,0.66,0.0,2.4,0.052,6.0,11.0,0.99318,3.35,0.66,12.7,1,7.76,10.757575757575756,0.5454545454545454,False,True
5.6,0.915,0.0,2.1,0.041,17.0,78.0,0.99346,3.68,0.73,11.4,0,6.515,6.120218579234972,0.21794871794871795,False,True
8.2,0.35,0.33,2.4,0.076,11.0,47.0,0.99599,3.27,0.81,11.0,0,8.549999999999999,23.428571428571427,0.23404255319148937,True,False
8.2,0.35,0.33,2.4,0.076,11.0,47.0,0.99599,3.27,0.81,11.0,0,8.549999999999999,23.428571428571427,0.23404255319148937,True,False
9.8,0.39,0.43,1.65,0.068,5.0,11.0,0.99478,3.19,0.46,11.4,0,10.190000000000001,25.128205128205128,0.45454545454545453,False,True
10.2,0.4,0.4,2.5,0.068,41.0,54.0,0.99754,3.38,0.86,10.5,0,10.6,25.499999999999996,0.7592592592592593,True,False
6.8,0.66,0.07,1.6,0.07,16.0,61.0,0.99572,3.29,0.6,9.3,0,7.46,10.303030303030303,0.26229508196721313,False,False
6.7,0.64,0.23,2.1,0.08,11.0,119.0,0.99538,3.36,0.7,10.9,0,7.34,10.46875,0.09243697478991597,True,False
7.0,0.43,0.3,2.0,0.085,6.0,39.0,0.99346,3.33,0.46,11.9,0,7.43,16.27906976744186,0.15384615384615385,False,True
6.6,0.8,0.03,7.8,0.079,6.0,12.0,0.9963,3.52,0.5,12.2,0,7.3999999999999995,8.249999999999998,0.5,False,True
7.0,0.43,0.3,2.0,0.085,6.0,39.0,0.99346,3.33,0.46,11.9,0,7.43,16.27906976744186,0.15384615384615385,False,True
6.7,0.64,0.23,2.1,0.08,11.0,119.0,0.99538,3.36,0.7,10.9,0,7.34,10.46875,0.09243697478991597,True,False
8.8,0.955,0.05,1.8,0.075,5.0,19.0,0.99616,3.3,0.44,9.6,0,9.755,9.214659685863875,0.2631578947368421,True,False
9.1,0.4,0.57,4.6,0.08,6.0,20.0,0.99652,3.28,0.57,12.5,0,9.5,22.749999999999996,0.3,False,True
6.5,0.885,0.0,2.3,0.166,6.0,12.0,0.99551,3.56,0.51,10.8,0,7.385,7.344632768361582,0.5,True,False
7.2,0.25,0.37,2.5,0.063,11.0,41.0,0.99439,3.52,0.8,12.4,1,7.45,28.8,0.2682926829268293,False,True
6.4,0.885,0.0,2.3,0.166,6.0,12.0,0.99551,3.56,0.51,10.8,0,7.285,7.231638418079096,0.5,True,False
7.0,0.745,0.12,1.8,0.114,15.0,64.0,0.99588,3.22,0.59,9.5,0,7.745,9.395973154362416,0.234375,False,False
6.2,0.43,0.22,1.8,0.078,21.0,56.0,0.99633,3.52,0.6,9.5,0,6.63,14.418604651162791,0.375,False,False
7.9,0.58,0.23,2.3,0.076,23.0,94.0,0.99686,3.21,0.58,9.5,0,8.48,13.620689655172415,0.24468085106382978,False,False
7.7,0.57,0.21,1.5,0.069,4.0,9.0,0.99458,3.16,0.54,9.8,0,8.27,13.508771929824563,0.4444444444444444,True,False
7.7,0.26,0.26,2.0,0.052,19.0,77.0,0.9951,3.15,0.79,10.9,0,7.96,29.615384615384617,0.24675324675324675,True,False
7.9,0.58,0.23,2.3,0.076,23.0,94.0,0.99686,3.21,0.58,9.5,0,8.48,13.620689655172415,0.24468085106382978,False,False
7.7,0.57,0.21,1.5,0.069,4.0,9.0,0.99458,3.16,0.54,9.8,0,8.27,13.508771929824563,0.4444444444444444,True,False
7.9,0.34,0.36,1.9,0.065,5.0,10.0,0.99419,3.27,0.54,11.2,1,8.24,23.235294117647058,0.5,False,True
8.6,0.42,0.39,1.8,0.068,6.0,12.0,0.99516,3.35,0.69,11.7,1,9.02,20.476190476190474,0.5,False,True
9.9,0.74,0.19,5.8,0.111,33.0,76.0,0.99878,3.14,0.55,9.4,0,10.64,13.378378378378379,0.4342105263157895,False,False
7.2,0.36,0.46,2.1,0.074,24.0,44.0,0.99534,3.4,0.85,11.0,1,7.5600000000000005,20.0,0.5454545454545454,True,False
7.2,0.36,0.46,2.1,0.074,24.0,44.0,0.99534,3.4,0.85,11.0,1,7.5600000000000005,20.0,0.5454545454545454,True,False
7.2,0.36,0.46,2.1,0.074,24.0,44.0,0.99534,3.4,0.85,11.0,1,7.5600000000000005,20.0,0.5454545454545454,True,False
9.9,0.72,0.55,1.7,0.136,24.0,52.0,0.99752,3.35,0.94,10.0,0,10.620000000000001,13.750000000000002,0.46153846153846156,True,False
7.2,0.36,0.46,2.1,0.074,24.0,44.0,0.99534,3.4,0.85,11.0,1,7.5600000000000005,20.0,0.5454545454545454,True,False
6.2,0.39,0.43,2.0,0.071,14.0,24.0,0.99428,3.45,0.87,11.2,1,6.59,15.897435897435898,0.5833333333333334,False,True
6.8,0.65,0.02,2.1,0.078,8.0,15.0,0.99498,3.35,0.62,10.4,0,7.45,10.461538461538462,0.5333333333333333,True,False
6.6,0.44,0.15,2.1,0.076,22.0,53.0,0.9957,3.32,0.62,9.3,0,7.04,15.0,0.41509433962264153,False,False
6.8,0.65,0.02,2.1,0.078,8.0,15.0,0.99498,3.35,0.62,10.4,0,7.45,10.461538461538462,0.5333333333333333,True,False
9.6,0.38,0.42,1.9,0.071,5.0,13.0,0.99659,3.15,0.75,10.5,0,9.98,25.263157894736842,0.38461538461538464,True,False
10.2,0.33,0.46,1.9,0.081,6.0,9.0,0.99628,3.1,0.48,10.4,0,10.53,30.909090909090907,0.6666666666666666,True,False
8.8,0.27,0.46,2.1,0.095,20.0,29.0,0.99488,3.26,0.56,11.3,0,9.07,32.592592592592595,0.6896551724137931,False,True
7.9,0.57,0.31,2.0,0.079,10.0,79.0,0.99677,3.29,0.69,9.5,0,8.47,13.859649122807019,0.12658227848101267,False,False
8.2,0.34,0.37,1.9,0.057,43.0,74.0,0.99408,3.23,0.81,12.0,0,8.54,24.117647058823525,0.581081081081081,False,True
8.2,0.4,0.31,1.9,0.082,8.0,24.0,0.996,3.24,0.69,10.6,0,8.6,20.499999999999996,0.3333333333333333,True,False
9.0,0.39,0.4,1.3,0.044,25.0,50.0,0.99478,3.2,0.83,10.9,0,9.39,23.076923076923077,0.5,True,False
10.9,0.32,0.52,1.8,0.132,17.0,44.0,0.99734,3.28,0.77,11.5,0,11.22,34.0625,0.38636363636363635,False,True
10.9,0.32,0.52,1.8,0.132,17.0,44.0,0.99734,3.28,0.77,11.5,0,11.22,34.0625,0.38636363636363635,False,True
8.1,0.53,0.22,2.2,0.078,33.0,89.0,0.99678,3.26,0.46,9.6,0,8.629999999999999,15.283018867924527,0.3707865168539326,True,False
10.5,0.36,0.47,2.2,0.074,9.0,23.0,0.99638,3.23,0.76,12.0,0,10.86,29.166666666666668,0.391304347826087,False,True
12.6,0.39,0.49,2.5,0.08,8.0,20.0,0.9992,3.07,0.82,10.3,0,12.99,32.30769230769231,0.4,True,False
9.2,0.46,0.23,2.6,0.091,18.0,77.0,0.99922,3.15,0.51,9.4,0,9.66,19.999999999999996,0.23376623376623376,False,False
7.5,0.58,0.03,4.1,0.08,27.0,46.0,0.99592,3.02,0.47,9.2,0,8.08,12.931034482758621,0.5869565217391305,False,False
9.0,0.58,0.25,2.0,0.104,8.0,21.0,0.99769,3.27,0.72,9.6,0,9.58,15.517241379310345,0.38095238095238093,True,False
5.1,0.42,0.0,1.8,0.044,18.0,88.0,0.99157,3.68,0.73,13.6,1,5.52,12.142857142857142,0.20454545454545456,False,True
7.6,0.43,0.29,2.1,0.075,19.0,66.0,0.99718,3.4,0.64,9.5,0,8.03,17.674418604651162,0.2878787878787879,False,False
7.7,0.18,0.34,2.7,0.066,15.0,58.0,0.9947,3.37,0.78,11.8,0,7.88,42.77777777777778,0.25862068965517243,False,True
7.8,0.815,0.01,2.6,0.074,48.0,90.0,0.99621,3.38,0.62,10.8,0,8.615,9.570552147239264,0.5333333333333333,True,False
7.6,0.43,0.29,2.1,0.075,19.0,66.0,0.99718,3.4,0.64,9.5,0,8.03,17.674418604651162,0.2878787878787879,False,False
10.2,0.23,0.37,2.2,0.057,14.0,36.0,0.99614,3.23,0.49,9.3,0,10.43,44.347826086956516,0.3888888888888889,False,False
7.1,0.75,0.01,2.2,0.059,11.0,18.0,0.99242,3.39,0.4,12.8,0,7.85,9.466666666666667,0.6111111111111112,False,True
6.0,0.33,0.32,12.9,0.054,6.0,113.0,0.99572,3.3,0.56,11.5,0,6.33,18.18181818181818,0.05309734513274336,False,True
7.8,0.55,0.0,1.7,0.07,7.0,17.0,0.99659,3.26,0.64,9.4,0,8.35,14.18181818181818,0.4117647058823529,False,False
7.1,0.75,0.01,2.2,0.059,11.0,18.0,0.99242,3.39,0.4,12.8,0,7.85,9.466666666666667,0.6111111111111112,False,True
8.1,0.73,0.0,2.5,0.081,12.0,24.0,0.99798,3.38,0.46,9.6,0,8.83,11.095890410958903,0.5,True,False
6.5,0.67,0.0,4.3,0.057,11.0,20.0,0.99488,3.45,0.56,11.8,0,7.17,9.701492537313433,0.55,False,True
7.5,0.61,0.2,1.7,0.076,36.0,60.0,0.99494,3.1,0.4,9.3,0,8.11,12.295081967213115,0.6,False,False
9.8,0.37,0.39,2.5,0.079,28.0,65.0,0.99729,3.16,0.59,9.8,0,10.17,26.486486486486488,0.4307692307692308,True,False
9.0,0.4,0.41,2.0,0.058,15.0,40.0,0.99414,3.22,0.6,12.2,0,9.4,22.5,0.375,False,True
8.3,0.56,0.22,2.4,0.082,10.0,86.0,0.9983,3.37,0.62,9.5,0,8.860000000000001,14.821428571428571,0.11627906976744186,False,False
5.9,0.29,0.25,13.4,0.067,72.0,160.0,0.99721,3.33,0.54,10.3,0,6.19,20.3448275862069,0.45,True,False
7.4,0.55,0.19,1.8,0.082,15.0,34.0,0.99655,3.49,0.68,10.5,0,7.95,13.454545454545453,0.4411764705882353,True,False
7.4,0.74,0.07,1.7,0.086,15.0,48.0,0.99502,3.12,0.48,10.0,0,8.14,10.0,0.3125,True,False
7.4,0.55,0.19,1.8,0.082,15.0,34.0,0.99655,3.49,0.68,10.5,0,7.95,13.454545454545453,0.4411764705882353,True,False
6.9,0.41,0.33,2.2,0.081,22.0,36.0,0.9949,3.41,0.75,11.1,0,7.3100000000000005,16.82926829268293,0.6111111111111112,False,True
7.1,0.6,0.01,2.3,0.079,24.0,37.0,0.99514,3.4,0.61,10.9,0,7.699999999999999,11.833333333333334,0.6486486486486487,True,False
7.1,0.6,0.01,2.3,0.079,24.0,37.0,0.99514,3.4,0.61,10.9,0,7.699999999999999,11.833333333333334,0.6486486486486487,True,False
7.5,0.58,0.14,2.2,0.077,27.0,60.0,0.9963,3.28,0.59,9.8,0,8.08,12.931034482758621,0.45,True,False
7.1,0.72,0.0,1.8,0.123,6.0,14.0,0.99627,3.45,0.58,9.8,0,7.819999999999999,9.86111111111111,0.42857142857142855,True,False
7.9,0.66,0.0,1.4,0.096,6.0,13.0,0.99569,3.43,0.58,9.5,0,8.56,11.969696969696969,0.46153846153846156,False,False
7.8,0.7,0.06,1.9,0.079,20.0,35.0,0.99628,3.4,0.69,10.9,0,8.5,11.142857142857144,0.5714285714285714,True,False
6.1,0.64,0.02,2.4,0.069,26.0,46.0,0.99358,3.47,0.45,11.0,0,6.739999999999999,9.53125,0.5652173913043478,True,False
7.5,0.59,0.22,1.8,0.082,43.0,60.0,0.99499,3.1,0.42,9.2,0,8.09,12.711864406779661,0.7166666666666667,False,False
7.0,0.58,0.28,4.8,0.085,12.0,69.0,0.99633,3.32,0.7,11.0,0,7.58,12.06896551724138,0.17391304347826086,True,False
6.8,0.64,0.0,2.7,0.123,15.0,33.0,0.99538,3.44,0.63,11.3,0,7.4399999999999995,10.625,0.45454545454545453,False,True
6.8,0.64,0.0,2.7,0.123,15.0,33.0,0.99538,3.44,0.63,11.3,0,7.4399999999999995,10.625,0.45454545454545453,False,True
8.6,0.635,0.68,1.8,0.403,19.0,56.0,0.99632,3.02,1.15,9.3,0,9.235,13.543307086614172,0.3392857142857143,False,False
6.3,1.02,0.0,2.0,0.083,17.0,24.0,0.99437,3.59,0.55,11.2,0,7.32,6.1764705882352935,0.7083333333333334,False,True
9.8,0.45,0.38,2.5,0.081,34.0,66.0,0.99726,3.15,0.58,9.8,0,10.25,21.77777777777778,0.5151515151515151,True,False
8.2,0.78,0.0,2.2,0.089,13.0,26.0,0.9978,3.37,0.46,9.6,0,8.979999999999999,10.512820512820511,0.5,True,False
8.5,0.37,0.32,1.8,0.066,26.0,51.0,0.99456,3.38,0.72,11.8,0,8.87,22.972972972972972,0.5098039215686274,False,True
7.2,0.57,0.05,2.3,0.081,16.0,36.0,0.99564,3.38,0.6,10.3,0,7.7700000000000005,12.631578947368423,0.4444444444444444,True,False
7.2,0.57,0.05,2.3,0.081,16.0,36.0,0.99564,3.38,0.6,10.3,0,7.7700000000000005,12.631578947368423,0.4444444444444444,True,False
10.4,0.43,0.5,2.3,0.068,13.0,19.0,0.996,3.1,0.87,11.4,0,10.83,24.186046511627907,0.6842105263157895,False,True
6.9,0.41,0.31,2.0,0.079,21.0,51.0,0.99668,3.47,0.55,9.5,0,7.3100000000000005,16.82926829268293,0.4117647058823529,False,False
5.5,0.49,0.03,1.8,0.044,28.0,87.0,0.9908,3.5,0.82,14.0,1,5.99,11.224489795918368,0.3218390804597701,False,True
5.0,0.38,0.01,1.6,0.048,26.0,60.0,0.99084,3.7,0.75,14.0,0,5.38,13.157894736842104,0.43333333333333335,False,True
7.3,0.44,0.2,1.6,0.049,24.0,64.0,0.9935,3.38,0.57,11.7,0,7.74,16.59090909090909,0.375,False,True
5.9,0.46,0.0,1.9,0.077,25.0,44.0,0.99385,3.5,0.53,11.2,0,6.36,12.82608695652174,0.5681818181818182,False,True
7.5,0.58,0.2,2.0,0.073,34.0,44.0,0.99494,3.1,0.43,9.3,0,8.08,12.931034482758621,0.7727272727272727,False,False
7.8,0.58,0.13,2.1,0.102,17.0,36.0,0.9944,3.24,0.53,11.2,0,8.379999999999999,13.448275862068966,0.4722222222222222,False,True
8.0,0.715,0.22,2.3,0.075,13.0,81.0,0.99688,3.24,0.54,9.5,0,8.715,11.18881118881119,0.16049382716049382,False,False
8.5,0.4,0.4,6.3,0.05,3.0,10.0,0.99566,3.28,0.56,12.0,0,8.9,21.25,0.3,False,True
7.0,0.69,0.0,1.9,0.114,3.0,10.0,0.99636,3.35,0.6,9.7,0,7.6899999999999995,10.144927536231885,0.3,True,False
8.0,0.715,0.22,2.3,0.075,13.0,81.0,0.99688,3.24,0.54,9.5,0,8.715,11.18881118881119,0.16049382716049382,False,False
9.8,0.3,0.39,1.7,0.062,3.0,9.0,0.9948,3.14,0.57,11.5,1,10.100000000000001,32.66666666666667,0.3333333333333333,False,True
7.1,0.46,0.2,1.9,0.077,28.0,54.0,0.9956,3.37,0.64,10.4,0,7.56,15.43478260869565,0.5185185185185185,True,False
7.1,0.46,0.2,1.9,0.077,28.0,54.0,0.9956,3.37,0.64,10.4,0,7.56,15.43478260869565,0.5185185185185185,True,False
7.9,0.765,0.0,2.0,0.084,9.0,22.0,0.99619,3.33,0.68,10.9,0,8.665000000000001,10.326797385620916,0.4090909090909091,True,False
8.7,0.63,0.28,2.7,0.096,17.0,69.0,0.99734,3.26,0.63,10.2,0,9.33,13.809523809523808,0.2463768115942029,True,False
7.0,0.42,0.19,2.3,0.071,18.0,36.0,0.99476,3.39,0.56,10.9,0,7.42,16.666666666666668,0.5,True,False
11.3,0.37,0.5,1.8,0.09,20.0,47.0,0.99734,3.15,0.57,10.5,0,11.67,30.540540540540544,0.425531914893617,True,False
7.1,0.16,0.44,2.5,0.068,17.0,31.0,0.99328,3.35,0.54,12.4,0,7.26,44.375,0.5483870967741935,False,True
8.0,0.6,0.08,2.6,0.056,3.0,7.0,0.99286,3.22,0.37,13.0,0,8.6,13.333333333333334,0.42857142857142855,False,True
7.0,0.6,0.3,4.5,0.068,20.0,110.0,0.99914,3.3,1.17,10.2,0,7.6,11.666666666666668,0.18181818181818182,True,False
7.0,0.6,0.3,4.5,0.068,20.0,110.0,0.99914,3.3,1.17,10.2,0,7.6,11.666666666666668,0.18181818181818182,True,False
7.6,0.74,0.0,1.9,0.1,6.0,12.0,0.99521,3.36,0.59,11.0,0,8.34,10.27027027027027,0.5,True,False
8.2,0.635,0.1,2.1,0.073,25.0,60.0,0.99638,3.29,0.75,10.9,0,8.834999999999999,12.913385826771652,0.4166666666666667,True,False
5.9,0.395,0.13,2.4,0.056,14.0,28.0,0.99362,3.62,0.67,12.4,0,6.295,14.936708860759493,0.5,False,True
7.5,0.755,0.0,1.9,0.084,6.0,12.0,0.99672,3.34,0.49,9.7,0,8.255,9.933774834437086,0.5,True,False
8.2,0.635,0.1,2.1,0.073,25.0,60.0,0.99638,3.29,0.75,10.9,0,8.834999999999999,12.913385826771652,0.4166666666666667,True,False
6.6,0.63,0.0,4.3,0.093,51.0,77.5,0.99558,3.2,0.45,9.5,0,7.2299999999999995,10.476190476190476,0.6580645161290323,False,False
6.6,0.63,0.0,4.3,0.093,51.0,77.5,0.99558,3.2,0.45,9.5,0,7.2299999999999995,10.476190476190476,0.6580645161290323,False,False
7.2,0.53,0.14,2.1,0.064,15.0,29.0,0.99323,3.35,0.61,12.1,0,7.73,13.584905660377359,0.5172413793103449,False,True
5.7,0.6,0.0,1.4,0.063,11.0,18.0,0.99191,3.45,0.56,12.2,0,6.3,9.5,0.6111111111111112,False,True
7.6,1.58,0.0,2.1,0.137,5.0,9.0,0.99476,3.5,0.4,10.9,0,9.18,4.810126582278481,0.5555555555555556,True,False
5.2,0.645,0.0,2.15,0.08,15.0,28.0,0.99444,3.78,0.61,12.5,0,5.845000000000001,8.062015503875969,0.5357142857142857,False,True
6.7,0.86,0.07,2.0,0.1,20.0,57.0,0.99598,3.6,0.74,11.7,0,7.5600000000000005,7.790697674418605,0.3508771929824561,False,True
9.1,0.37,0.32,2.1,0.064,4.0,15.0,0.99576,3.3,0.8,11.2,0,9.469999999999999,24.594594594594593,0.26666666666666666,False,True
8.0,0.28,0.44,1.8,0.081,28.0,68.0,0.99501,3.36,0.66,11.2,0,8.28,28.57142857142857,0.4117647058823529,False,True
7.6,0.79,0.21,2.3,0.087,21.0,68.0,0.9955,3.12,0.44,9.2,0,8.39,9.620253164556962,0.3088235294117647,False,False
7.5,0.61,0.26,1.9,0.073,24.0,88.0,0.99612,3.3,0.53,9.8,0,8.11,12.295081967213115,0.2727272727272727,True,False
9.7,0.69,0.32,2.5,0.088,22.0,91.0,0.9979,3.29,0.62,10.1,0,10.389999999999999,14.057971014492754,0.24175824175824176,True,False
6.8,0.68,0.09,3.9,0.068,15.0,29.0,0.99524,3.41,0.52,11.1,0,7.4799999999999995,9.999999999999998,0.5172413793103449,False,True
9.7,0.69,0.32,2.5,0.088,22.0,91.0,0.9979,3.29,0.62,10.1,0,10.389999999999999,14.057971014492754,0.24175824175824176,True,False
7.0,0.62,0.1,1.4,0.071,27.0,63.0,0.996,3.28,0.61,9.2,0,7.62,11.290322580645162,0.42857142857142855,False,False
7.5,0.61,0.26,1.9,0.073,24.0,88.0,0.99612,3.3,0.53,9.8,0,8.11,12.295081967213115,0.2727272727272727,True,False
6.5,0.51,0.15,3.0,0.064,12.0,27.0,0.9929,3.33,0.59,12.8,0,7.01,12.745098039215685,0.4444444444444444,False,True
8.0,1.18,0.21,1.9,0.083,14.0,41.0,0.99532,3.34,0.47,10.5,0,9.18,6.779661016949153,0.34146341463414637,True,False
7.0,0.36,0.21,2.3,0.086,20.0,65.0,0.99558,3.4,0.54,10.1,0,7.36,19.444444444444446,0.3076923076923077,True,False
7.0,0.36,0.21,2.4,0.086,24.0,69.0,0.99556,3.4,0.53,10.1,0,7.36,19.444444444444446,0.34782608695652173,True,False
7.5,0.63,0.27,2.0,0.083,17.0,91.0,0.99616,3.26,0.58,9.8,0,8.13,11.904761904761905,0.18681318681318682,True,False
5.4,0.74,0.0,1.2,0.041,16.0,46.0,0.99258,4.01,0.59,12.5,0,6.140000000000001,7.297297297297298,0.34782608695652173,False,True
9.9,0.44,0.46,2.2,0.091,10.0,41.0,0.99638,3.18,0.69,11.9,0,10.34,22.5,0.24390243902439024,False,True
7.5,0.63,0.27,2.0,0.083,17.0,91.0,0.99616,3.26,0.58,9.8,0,8.13,11.904761904761905,0.18681318681318682,True,False
9.1,0.76,0.68,1.7,0.414,18.0,64.0,0.99652,2.9,1.33,9.1,0,9.86,11.973684210526315,0.28125,False,False
9.7,0.66,0.34,2.6,0.094,12.0,88.0,0.99796,3.26,0.66,10.1,0,10.36,14.696969696969695,0.13636363636363635,True,False
5.0,0.74,0.0,1.2,0.041,16.0,46.0,0.99258,4.01,0.59,12.5,0,5.74,6.756756756756757,0.34782608695652173,False,True
9.1,0.34,0.42,1.8,0.058,9.0,18.0,0.99392,3.18,0.55,11.4,0,9.44,26.76470588235294,0.5,False,True
9.1,0.36,0.39,1.8,0.06,21.0,55.0,0.99495,3.18,0.82,11.0,1,9.459999999999999,25.27777777777778,0.38181818181818183,True,False
6.7,0.46,0.24,1.7,0.077,18.0,34.0,0.9948,3.39,0.6,10.6,0,7.16,14.565217391304348,0.5294117647058824,True,False
6.7,0.46,0.24,1.7,0.077,18.0,34.0,0.9948,3.39,0.6,10.6,0,7.16,14.565217391304348,0.5294117647058824,True,False
6.7,0.46,0.24,1.7,0.077,18.0,34.0,0.9948,3.39,0.6,10.6,0,7.16,14.565217391304348,0.5294117647058824,True,False
6.7,0.46,0.24,1.7,0.077,18.0,34.0,0.9948,3.39,0.6,10.6,0,7.16,14.565217391304348,0.5294117647058824,True,False
6.5,0.52,0.11,1.8,0.073,13.0,38.0,0.9955,3.34,0.52,9.3,0,7.02,12.5,0.34210526315789475,False,False
7.4,0.6,0.26,2.1,0.083,17.0,91.0,0.99616,3.29,0.56,9.8,0,8.0,12.333333333333334,0.18681318681318682,True,False
7.4,0.6,0.26,2.1,0.083,17.0,91.0,0.99616,3.29,0.56,9.8,0,8.0,12.333333333333334,0.18681318681318682,True,False
7.8,0.87,0.26,3.8,0.107,31.0,67.0,0.99668,3.26,0.46,9.2,0,8.67,8.96551724137931,0.4626865671641791,False,False
8.4,0.39,0.1,1.7,0.075,6.0,25.0,0.99581,3.09,0.43,9.7,0,8.790000000000001,21.53846153846154,0.24,True,False
9.1,0.775,0.22,2.2,0.079,12.0,48.0,0.9976,3.18,0.51,9.6,0,9.875,11.741935483870966,0.25,True,False
7.2,0.835,0.0,2.0,0.166,4.0,11.0,0.99608,3.39,0.52,10.0,0,8.035,8.622754491017965,0.36363636363636365,True,False
6.6,0.58,0.02,2.4,0.069,19.0,40.0,0.99387,3.38,0.66,12.6,0,7.18,11.379310344827587,0.475,False,True
6.0,0.5,0.0,1.4,0.057,15.0,26.0,0.99448,3.36,0.45,9.5,0,6.5,12.0,0.5769230769230769,False,False
6.0,0.5,0.0,1.4,0.057,15.0,26.0,0.99448,3.36,0.45,9.5,0,6.5,12.0,0.5769230769230769,False,False
6.0,0.5,0.0,1.4,0.057,15.0,26.0,0.99448,3.36,0.45,9.5,0,6.5,12.0,0.5769230769230769,False,False
7.5,0.51,0.02,1.7,0.084,13.0,31.0,0.99538,3.36,0.54,10.5,0,8.01,14.705882352941176,0.41935483870967744,True,False
7.5,0.51,0.02,1.7,0.084,13.0,31.0,0.99538,3.36,0.54,10.5,0,8.01,14.705882352941176,0.41935483870967744,True,False
7.5,0.51,0.02,1.7,0.084,13.0,31.0,0.99538,3.36,0.54,10.5,0,8.01,14.705882352941176,0.41935483870967744,True,False
7.6,0.54,0.02,1.7,0.085,17.0,31.0,0.99589,3.37,0.51,10.4,0,8.14,14.074074074074073,0.5483870967741935,True,False
7.5,0.51,0.02,1.7,0.084,13.0,31.0,0.99538,3.36,0.54,10.5,0,8.01,14.705882352941176,0.41935483870967744,True,False
11.5,0.42,0.48,2.6,0.077,8.0,20.0,0.99852,3.09,0.53,11.0,0,11.92,27.380952380952383,0.4,True,False
8.2,0.44,0.24,2.3,0.063,10.0,28.0,0.99613,3.25,0.53,10.2,0,8.639999999999999,18.636363636363633,0.35714285714285715,True,False
6.1,0.59,0.01,2.1,0.056,5.0,13.0,0.99472,3.52,0.56,11.4,0,6.6899999999999995,10.338983050847457,0.38461538461538464,False,True
7.2,0.655,0.03,1.8,0.078,7.0,12.0,0.99587,3.34,0.39,9.5,0,7.855,10.992366412213741,0.5833333333333334,False,False
7.2,0.655,0.03,1.8,0.078,7.0,12.0,0.99587,3.34,0.39,9.5,0,7.855,10.992366412213741,0.5833333333333334,False,False
6.9,0.57,0.0,2.8,0.081,21.0,41.0,0.99518,3.41,0.52,10.8,0,7.470000000000001,12.105263157894738,0.5121951219512195,True,False
9.0,0.6,0.29,2.0,0.069,32.0,73.0,0.99654,3.34,0.57,10.0,0,9.6,15.0,0.4383561643835616,True,False
7.2,0.62,0.01,2.3,0.065,8.0,46.0,0.99332,3.32,0.51,11.8,0,7.82,11.612903225806452,0.17391304347826086,False,True
7.6,0.645,0.03,1.9,0.086,14.0,57.0,0.9969,3.37,0.46,10.3,0,8.245,11.782945736434108,0.24561403508771928,True,False
7.6,0.645,0.03,1.9,0.086,14.0,57.0,0.9969,3.37,0.46,10.3,0,8.245,11.782945736434108,0.24561403508771928,True,False
7.2,0.58,0.03,2.3,0.077,7.0,28.0,0.99568,3.35,0.52,10.0,0,7.78,12.413793103448278,0.25,True,False
6.1,0.32,0.25,1.8,0.086,5.0,32.0,0.99464,3.36,0.44,10.1,0,6.42,19.0625,0.15625,True,False
