videostatsid,ytvideoid,views,comments,likes,dislikes,timestamp
1505758,THxmiog5PjU,161861,548,10291,86,2020-04-07 13:00:28
725201,tKh57BQL9OQ,138015,520,958,107,2019-09-20 00:30:17
831550,Zcfu4oNIdAs,251920,387,2022,111,2019-11-16 01:30:57
935745,TxdwvrawHuo,8811961,5472,266478,6432,2019-12-08 02:00:39
1256634,POIK1H3L86k,562635,3609,90408,627,2020-02-14 13:30:16
1057494,mmcCsxKH3pk,991214,6232,53475,538,2020-01-02 19:30:57
1500673,_lIL9v-chmc,867483,2134,34841,533,2020-04-06 11:00:53
843458,v4E2hs0b-xc,2742596,609,21547,3024,2019-11-18 14:00:15
67340,vtqtyyGZvXM,12835512,31184,274327,14115,2019-04-22 08:15:29
626393,0T0rop9pE58,2468493,9573,79587,2626,2019-08-25 01:00:26
360519,AFEZzf9_EHk,17160132,23443,184565,13043,2019-06-19 19:30:37
1091911,kSRNrVjISRQ,1722107,6565,90335,3664,2020-01-10 03:00:45
1115444,IA8078QRBdg,3139345,6506,117904,1505,2020-01-15 14:30:20
644621,EkP3eDAROhM,1745988,3782,67032,967,2019-08-28 21:00:12
1122431,_1eykFE1fSA,3102621,7448,144466,2127,2020-01-17 02:00:38
99542,N08Z4vZewog,407773,938,22611,172,2019-04-25 18:45:14
1075123,z0eSyLb6FE0,543916,4352,37806,576,2020-01-06 13:30:31
295472,yZgkXRTgzMI,914561,3757,26608,913,2019-06-05 22:00:38
1458892,Yckz04M2xTI,556069,5748,97754,619,2020-03-28 13:30:51
1266730,spgENnlHiWM,1256375,4488,65940,834,2020-02-16 17:00:26
1425819,5TtNUaH-gNk,494153,1528,18658,314,2020-03-21 14:30:11
661203,PAFqOpdZ0rk,702823,1665,29767,478,2019-09-01 08:00:18
507328,KfTcz-rLt0U,849376,2594,37431,1956,2019-07-21 10:00:27
274989,x8DKg_fsacM,2713562,12370,132479,3725,2019-06-01 10:30:07
383156,X3n5Pk8fkLg,4522005,9160,172344,2918,2019-06-24 13:00:38
147419,BfNEOfEGe3I,946381,2586,32473,807,2019-05-05 14:30:50
1127008,Pe4UZEH3g4Y,819461,1522,32384,625,2020-01-18 01:00:29
1351600,VI8dk7cbin8,718668,8551,11021,1743,2020-03-05 20:00:49
1408670,mmlyHMLeo1o,6617341,16924,301795,7465,2020-03-17 21:01:02
581975,KM9pg570TIY,178859,534,1809,98,2019-08-06 02:00:39
414030,1qM-Bke7JZg,949785,3635,26592,1171,2019-07-01 19:30:24
752828,SdgdONp5LW0,2047525,321,9781,585,2019-09-25 22:30:31
68811,a74f2EKK72E,932072,5094,81346,422,2019-04-22 12:00:41
911512,E0fYdDd5J70,2595092,2736,76014,1623,2019-12-02 23:00:52
617328,xIW2O90NEYk,386136,631,3509,131,2019-08-23 02:30:58
1398167,eJrSE1AhdDU,8853555,64984,346506,7047,2020-03-15 16:01:03
341590,mGgPGR1Pjyk,988519,6155,21494,938,2019-06-15 18:00:35
1072208,nCwVTCxm29c,833448,2536,34378,733,2020-01-05 22:30:49
1348515,eWZT43b7oxs,3795243,2829,33495,2245,2020-03-05 04:30:17
887909,tMbRu3YkmJo,7199371,23480,530661,4959,2019-11-27 23:30:02
323643,oUqX55Oim68,5505517,96695,1410391,2757,2019-06-11 22:00:21
937222,Nva0Cpfm7Tw,574541,1165,18187,560,2019-12-08 09:30:25
873458,Qac_Y1UUJSk,807659,9223,79468,1610,2019-11-24 22:00:50
404554,NW4e50rGbIQ,7326432,37029,368262,13842,2019-06-29 18:00:43
284663,5MtJ1G68xv4,535468,2429,22653,345,2019-06-03 14:00:49
840009,Gk8jj0q6RzM,914424,5018,83383,439,2019-11-17 20:30:23
1384540,GMzVlcVA82U,2876992,5066,73121,1752,2020-03-12 20:00:46
134012,1_-dZJ_4_Zc,3260177,7443,76712,2075,2019-04-29 12:00:32
236997,-mMc-3563Fw,3355154,16922,350372,3858,2019-05-24 10:00:18
774248,IHO9KCCxkIo,482495,692,10474,132,2019-10-09 18:00:31
902723,rxhKrtb3XsE,3512092,6658,98015,1778,2019-12-01 02:30:24
347479,kpa-zV2ylD8,1130265,5821,44889,1072,2019-06-17 00:30:46
453726,5u1VzqrnwAs,307675,1539,16490,288,2019-07-10 03:30:24
1167174,KT7sYrQaw_M,555783,2019,24443,439,2020-01-26 15:00:16
665838,UFVEhyKuVMI,2857420,19388,194435,2731,2019-09-02 07:30:04
470229,686aepf9CGY,916747,4440,41717,412,2019-07-13 15:30:10
1452215,V7LWF3Hj-eg,1081296,5736,9957,1608,2020-03-27 04:00:51
908740,wrTDJbaxhOI,2073641,4812,84538,1042,2019-12-02 09:00:39
429402,P_JqWgFtHvk,1155588,2618,12790,1038,2019-07-05 01:00:44
515907,akE04TeNCfs,891932,1677,7703,262,2019-07-23 05:32:06
372151,C3a1sz2Bp_E,10450359,83235,782540,55652,2019-06-22 06:00:04
1255197,zNVCP9PeX9c,1029018,1971,34936,828,2020-02-14 06:00:36
1113199,0W262tx3RLc,215201,1574,3942,200,2020-01-14 16:00:13
103281,OM_QJkD-Mr8,4607609,20225,155142,17102,2019-04-26 04:15:03
862046,h24UFvlL8A0,6317888,80640,343762,144824,2019-11-22 12:00:56
1499128,uBqGekC3JlY,810982,3347,63893,1568,2020-04-06 03:00:57
704312,z6WQymHjuu0,833723,2003,28455,701,2019-09-15 14:30:08
506680,YFCP1AQlHQU,850429,3195,51749,837,2019-07-21 06:30:56
329801,K8Zj6I8IuHc,3900331,35641,282937,2321,2019-06-13 05:00:35
641432,glpvRLUJ0UY,1014479,3072,18348,937,2019-08-28 04:30:58
530031,9NNeqZawc7g,734781,3055,23025,502,2019-07-26 05:00:44
425625,6wsFjjhZPJI,14574210,92095,869171,12170,2019-07-04 06:30:04
19791,sVIN9qhPP2Y,483067,728,1530,245,2019-04-17 06:46:43
1005873,ftgl1zAqGB4,1256993,2446,8425,1754,2019-12-22 20:30:10
1533352,5CjY0DQwMnw,613766,2275,22252,541,2020-04-13 07:30:37
885899,3W6nRzm1LMQ,832700,379,4199,77,2019-11-27 13:00:38
1201861,syXVAuSzZg4,574275,521,5110,229,2020-02-02 22:00:50
766418,VZiVePJCpZI,4454839,12895,208705,10157,2019-09-28 19:30:04
346808,8SlKjnEjQSU,1535446,5890,62746,2720,2019-06-16 21:00:45
537818,Ot45EnWNoow,246514,678,2005,217,2019-07-27 20:00:37
659151,1BRPRKvO9sM,1295324,9598,142951,695,2019-08-31 21:30:44
1069450,XEMwSdne6UE,17676820,21526,288173,5646,2020-01-05 08:30:40
316503,ihwAF-zahsA,2536572,8915,106117,2420,2019-06-10 09:00:44
391918,l2sQdb4GQZE,1057249,3083,26842,1114,2019-06-27 01:00:49
157957,gPv4wqOB-Us,3085076,2659,35327,4541,2019-05-07 19:30:16
87124,cJSlAhKbNkY,859512,1193,12270,195,2019-04-24 11:00:49
1028422,uR8Mrt1IpXg,26275739,317151,2031731,28957,2019-12-27 15:00:54
1228470,9p2wMpVVtXg,15374209,63306,1263268,32617,2020-02-08 14:00:08
692040,0Swll7kt_vU,539645,7831,71005,413,2019-09-13 00:30:10
406578,NW4e50rGbIQ,7388525,37139,369724,13936,2019-06-30 04:30:45
1302482,6pAgV-sH49o,3254296,17589,231391,4577,2020-02-24 09:01:01
734102,CoCtyj0Y9QU,618791,2516,37845,1113,2019-09-21 21:30:46
1195781,bbQ8I-ztij8,3422958,11711,233717,2884,2020-02-01 15:31:05
714505,wq8-xaDKesQ,913202,1096,31441,360,2019-09-17 18:00:34
1248792,bHbivOu0iGs,278671,689,15776,151,2020-02-12 21:30:10
941406,9fteLHb24A4,914570,6828,73782,2677,2019-12-09 06:30:44
663666,od7P-RhLjLQ,1147621,9161,105553,587,2019-09-01 20:30:07
985779,sbXgZg9JmkI,788147,1320,18955,562,2019-12-18 15:00:47
100730,KlSINGZYxbw,367509,1804,20772,103,2019-04-25 21:45:16
670681,sISuJj-8k2g,10932176,8773,161294,2303,2019-09-03 07:30:56
1359280,jI9aZtWoIkw,771799,1125,41211,701,2020-03-07 11:00:33
370677,9FhyKC6wQso,1445620,5024,111208,767,2019-06-21 22:30:16
719260,tje7v9cXEdc,184308,631,1424,123,2019-09-18 18:00:38
761080,m97ITC113H4,639919,3627,37065,510,2019-09-27 16:00:44
1436708,9Suu5DPnntw,1087292,7395,78433,413,2020-03-23 22:00:06
648604,bvQCVlmuyn4,1045496,6696,131549,2471,2019-08-29 17:00:20
588381,S0ofcR0gZ1w,502981,2721,26620,497,2019-08-07 10:30:15
229715,J7G1_5_aijY,712899,4324,77432,865,2019-05-22 21:30:27
30696,UCwaTtYFidg,207530,315,1381,99,2019-04-18 10:30:44
13654,SR5kfWXfxto,7452711,35367,233028,3601,2019-04-16 15:00:52
1499687,xeIwKpqoK8c,1019483,4733,55286,566,2020-04-06 06:00:50
521043,bXFHgoon7lg,664061,57,4973,441,2019-07-24 08:00:16
706268,jsZlLrSnIvE,2083235,5737,48548,9535,2019-09-16 00:00:49
260557,XfOrJp8bKbE,2093552,2407,45998,1567,2019-05-29 07:30:54
923211,ZpfaCiBtmOc,471577,1888,36533,280,2019-12-05 11:00:45
721294,mEvVKCKdtfw,580831,4404,27137,812,2019-09-19 04:30:20
486332,LR20O8YndIE,4735258,15060,238320,6987,2019-07-17 00:30:30
361,UoUeBLp5KlI,946996,3464,21397,835,2019-04-15 05:15:35
600166,qoHnwOHLiMk,2242120,5500,86435,1017,2019-08-19 12:00:51
195558,uxPdPpi5W4o,26350015,44008,346599,14636,2019-05-15 17:00:39
24834,--Oly6yY5To,736790,3709,11511,1984,2019-04-17 19:30:55
1474680,ngpWXg5PnH8,1660834,11969,168611,4712,2020-03-31 23:00:45
744295,GoPn-YVAW8I,1967407,22400,128143,4962,2019-09-24 03:00:12
251345,5-Ca_Tqa0kc,414795,1041,14382,146,2019-05-27 09:30:46
38786,rcGjykjs2Kk,2207931,15031,17174,2286,2019-04-19 07:00:42
1443110,x_R-qzjZrKQ,2976254,8664,120106,2498,2020-03-25 06:30:08
650984,ugJ0qjKZSYk,397701,974,4636,214,2019-08-30 05:00:08
1353255,-j2Dj9Ic0og,252284,1207,4115,284,2020-03-06 04:30:35
1297327,uRghC3Wxb0E,222142,291,4616,960,2020-02-23 07:30:10
1286696,ZOSoQxSHKKE,1537146,9550,94507,706,2020-02-21 01:00:47
1113571,aPBqTGtvLRw,718857,3007,58370,658,2020-01-14 18:00:05
365622,wIkFf9HM3R4,1115012,4890,91983,802,2019-06-20 21:00:42
377798,4uVCPDtMihc,555923,983,12716,342,2019-06-23 10:00:30
191472,zBRhfm7QJU8,924554,3892,26984,359,2019-05-14 20:30:13
738027,rqNtBorIUIs,1641527,2224,35973,1255,2019-09-22 18:00:17
1500121,SjOcMfiPgUo,3492315,29913,339645,10414,2020-04-06 08:30:13
1456941,gejbbL1AaJk,1440274,5241,103487,1418,2020-03-28 04:00:13
770843,EbWQ7mRBvLM,875296,8314,33927,813,2019-09-29 18:00:14
1330136,TeMnMqPVRsw,2237057,7319,67701,2946,2020-03-01 06:00:36
1506733,jJSfz7POzM8,1024228,4730,6737,1746,2020-04-07 18:00:17
1535065,scO2xlzXjlg,340832,1130,13667,371,2020-04-13 16:30:24
864683,ecIv2R5lTXM,1333240,3707,41896,1581,2019-11-23 01:30:37
1048717,i69PC4PJdAQ,657015,2643,38562,1087,2019-12-31 23:00:28
1114122,o2NNrHppkm0,740104,1973,14796,252,2020-01-14 20:30:42
631176,wjIes1eGAw4,8661302,34329,685730,12397,2019-08-26 01:00:44
465439,MZbvx1wUMXc,9525560,10430,94653,6164,2019-07-12 15:30:11
678048,zhWNepoLWHA,698190,734,23538,389,2019-09-10 01:00:57
1112514,xsS-JJ_Oj88,302911,6526,32496,652,2020-01-14 12:30:10
825625,0ruEtnIFQ1s,544101,2573,41008,1033,2019-11-07 18:30:45
1299929,ySNTahrT0nE,1121193,7386,30548,1587,2020-02-23 20:30:26
606519,LThw5WQDPa8,798555,3559,31844,415,2019-08-20 20:00:41
605488,04KPiGmC7Lc,2611779,19357,160998,5109,2019-08-20 15:00:15
1336574,SxixuClI2vA,3932419,17617,234940,4620,2020-03-02 15:00:52
117941,sk_VGwFDA2g,825481,2651,21791,498,2019-04-27 16:46:00
1466333,XD7U-6EP4Qw,485901,6735,41174,451,2020-03-30 03:30:39
721652,5jqSOk89788,2071590,10033,65570,2722,2019-09-19 06:30:04
176738,4gn6np-kNCA,1228097,7968,53118,3974,2019-05-11 18:00:12
144760,PhNUjg9X4g8,5673145,15036,171050,4687,2019-05-05 01:30:18
16209,04WYGo4rfdw,1506079,2613,21415,779,2019-04-16 21:45:42
142650,LfnzCsEzNSk,6883151,12673,442765,3051,2019-05-04 15:00:13
309953,8q8hEuTxLmg,1238696,1560,32597,554,2019-06-09 00:00:48
141234,DSRWKxytW40,1108047,4142,13283,7939,2019-05-04 07:30:56
410388,HtwAYhG-4wQ,2718860,12974,184714,2778,2019-07-01 00:30:31
1156057,oX66_otUuH8,444499,1388,5037,241,2020-01-24 06:00:38
865945,ukqZ5VOoK5s,3244980,22146,177615,21406,2019-11-23 08:00:24
1294378,ZKVhMri7HTc,462769,1168,31488,280,2020-02-22 16:30:21
1287934,jxvyC3BNzIo,6902335,49913,680340,6351,2020-02-21 07:30:35
75942,2fUxhEqEfGI,284666,1784,11474,278,2019-04-23 06:30:19
486497,DApzVVyNMRI,755754,3056,73886,1081,2019-07-17 01:30:11
629682,6exhT930Ag4,2841855,16191,192478,1908,2019-08-25 17:30:35
97291,mF6JUfczaO8,1501509,4381,52801,444,2019-04-25 13:00:30
1393446,dBF78tA443A,1102605,5270,75408,613,2020-03-14 16:30:50
96564,Yan892RXh5A,634107,2417,30626,189,2019-04-25 11:15:13
72890,nsHpj5FJXjI,1598414,5738,61183,336,2019-04-22 22:30:51
459549,HNXhdo5j914,11085408,44723,115584,22592,2019-07-11 09:30:10
418337,xK_k5gNzzHY,3564976,32284,258260,15867,2019-07-02 17:30:41
828749,774EPqn9K6Q,320905,1607,10463,416,2019-11-08 10:30:22
513205,sAP83bCpkMg,1438606,8043,90357,1944,2019-07-22 15:30:50
1002229,XXn4fP3CnJg,1924527,3043,87036,2732,2019-12-22 02:00:20
393699,cWrsRwNAMpc,3228369,4741,59028,2231,2019-06-27 10:00:57
109189,N08Z4vZewog,521969,1267,25580,437,2019-04-26 19:00:27
1128632,dJRcmAoVPNA,376926,1172,7603,141,2020-01-18 09:00:43
1072450,g693Rt_Y0Po,1956454,2120,67410,2601,2020-01-06 00:00:18
677991,yp-qqB_6EUQ,656590,757,17455,324,2019-09-10 01:00:22
568639,LK06xdtxCbY,2589704,14766,126465,19760,2019-08-03 07:30:05
370244,VzJFucfQWeY,1017882,1096,24559,529,2019-06-21 20:00:56
629727,Z5x22ef7A-w,1915966,20246,141038,2694,2019-08-25 18:00:07
1367067,_O0IbLsZ3wA,703399,3864,5188,908,2020-03-09 03:30:39
90364,s2kpr4AXPU8,2186232,7723,27593,675,2019-04-24 19:15:54
1906,zKfmiAYiC-M,1628718,4871,25526,1412,2019-04-15 09:15:17
1287825,6pzGhUe3UVA,346481,1670,4947,429,2020-02-21 07:00:27
1002997,zMJ0CY_KXAg,719424,3468,42486,262,2019-12-22 06:00:07
796046,3qoV_Ee9pOM,2830606,6159,126306,7230,2019-11-01 14:00:47
593104,KbJiTGda9K4,1599340,4370,39662,3172,2019-08-08 10:30:14
926025,2O5FcA5CCwQ,13474586,3930,158728,5018,2019-12-06 01:30:25
1228573,Qh1t-ctUkZM,316113,1429,4140,291,2020-02-08 14:30:10
1237912,-X-p5C4SLVo,199611,251,6552,202,2020-02-10 13:30:15
497661,3RvjaNLi1hM,3804506,2689,51661,4739,2019-07-19 09:00:47
46108,PeHNLikDiVw,3587125,10828,42984,5540,2019-04-20 01:45:05
11794,91SyPGgELiU,540086,1731,21374,170,2019-04-16 10:30:09
614335,LocfvJXE9O0,1589334,2864,57726,1024,2019-08-22 11:30:36
1527811,J7zG3LHNReU,632297,2548,73305,379,2020-04-12 03:30:30
582458,_12idQGZa7Y,127162,441,3887,67,2019-08-06 04:30:23
747808,Fx0hgYou5w0,280995,1160,11674,192,2019-09-24 21:00:45
472310,8OlLOr9aL-w,1072274,13359,148919,449,2019-07-14 02:00:07
554211,FLLPOwmiFCA,435555,3067,40251,274,2019-07-31 06:30:18
80946,8ZJgeL1Qs_Y,1731465,9291,160101,1389,2019-04-23 19:15:49
1193296,Y-zugbtFOBs,1108189,2501,46789,1066,2020-02-01 03:00:58
412546,tFGh_mBY7c0,973928,1872,25596,426,2019-07-01 11:30:58
307410,jdgKtzL3RQE,2812341,31788,274349,1894,2019-06-08 11:30:11
1201395,26zSHaMFt-E,296489,2634,3746,208,2020-02-02 20:00:11
476223,SgJtS0BU-UY,5930274,11772,90481,10639,2019-07-14 21:30:36
462965,bNGzUxPCQN8,1893129,6026,107599,1781,2019-07-12 02:30:57
658714,eM7FWAjrzTY,242741,452,6967,177,2019-08-31 19:30:22
887419,OrYLs1W_9DE,825167,3848,41515,1090,2019-11-27 21:00:06
1174193,Brbrdnh74yA,10070660,12870,333629,7353,2020-01-28 02:30:10
151266,ZMu7_Xpp1SM,1353262,7387,66321,526,2019-05-06 10:00:22
1417376,E2kqSc5qds0,970306,5327,43012,1143,2020-03-19 18:00:28
1107779,hhMsewwy9s0,663277,189,55808,1119,2020-01-13 11:31:01
462901,rTYu5vRH5lY,2020886,3305,29934,3562,2019-07-12 02:30:20
809903,3kUElZGMXm8,493208,3975,43462,172,2019-11-04 10:30:52
126672,WiKi-DVuCXw,2125239,12298,70225,2259,2019-04-28 14:45:24
1327581,vWtvdjK2Mwo,3552600,21061,201646,7833,2020-02-29 17:00:15
513907,ws694xrKopA,7291902,26722,337944,9540,2019-07-22 19:30:10
1027707,fc2YDa7FOjw,2116494,1736,24023,1975,2019-12-27 11:30:36
463437,olbxF8TRrLs,208891,1773,1966,453,2019-07-12 05:00:48
717689,PaErPyEnDvk,3588016,12746,224013,1848,2019-09-18 10:00:43
836624,QtPM8tpbqwY,593735,2037,6570,277,2019-11-17 03:30:12
1047774,FVsT5mlJIBE,1722819,6968,60934,1459,2019-12-31 18:00:54
1365137,vS0YXAfUo4k,2548034,14684,427156,1845,2020-03-08 17:30:52
1381826,r_nK51C9Mlw,574298,1870,29248,229,2020-03-12 06:30:39
861051,YGgnza9hLMM,2763674,3011,67439,1504,2019-11-22 07:00:44
711633,zAc2oZLhcto,424051,5302,9229,1170,2019-09-17 03:30:24
606967,pDWAbQAFwIU,2161027,7035,115244,2320,2019-08-20 22:30:10
1402832,Zj6f_JQLcyY,4131785,13507,299670,4203,2020-03-16 15:30:48
1433046,_tLjCAwMVnk,1179368,5015,108014,849,2020-03-23 03:30:04
445170,yFXG5QQYOvg,2158583,11767,80036,1760,2019-07-08 08:00:29
617862,8iXSQ4oWoeY,952113,2116,27550,3217,2019-08-23 05:32:03
429209,z5TGgJF7LIo,3411771,46100,125248,6708,2019-07-05 00:00:47
1132028,SjVqZ6c35S0,4109612,14604,226959,3766,2020-01-19 02:00:47
1212418,pILCn6VO_RU,83820313,199415,2061847,117814,2020-02-05 04:00:03
1355619,ZoqAqoJx1v8,591020,2484,4884,403,2020-03-06 16:30:42
490533,TCtv4yY7myM,410817,4478,92979,301,2019-07-17 21:30:37
605181,_CTUs_2hq6Y,1917932,11189,103398,1826,2019-08-20 13:30:10
647132,BdAlV8zqTBw,1000385,5186,34357,2003,2019-08-29 09:30:37
1145793,LelP25uWQlg,669924,931,27557,337,2020-01-22 00:30:10
751055,aKawL5r3V80,405007,3122,23081,259,2019-09-25 13:30:48
368190,BBdH7Chc_1k,815274,12891,59925,561,2019-06-21 10:00:26
276435,MWTmuM0PuOY,728188,1015,19127,1142,2019-06-01 17:30:46
388605,PWMVsui0oYk,708020,7932,76201,580,2019-06-25 16:30:40
262795,PpvboBJEozM,366477,1370,18725,894,2019-05-29 19:00:18
1478146,ZPYBTWaKYxw,323178,971,21148,110,2020-04-01 17:00:25
660049,9FltyjuGvGk,1575059,2779,79918,979,2019-09-01 02:00:47
82229,3Hv5UfZPMpA,2473458,1415,19690,863,2019-04-23 22:30:49
1275880,8fc95H6uidI,325672,967,19738,541,2020-02-18 17:00:10
1455924,PjdorILxNk4,1566196,7735,56826,1846,2020-03-27 22:30:55
138105,XAsKFTL7MjA,685697,6093,86455,283,2019-05-03 16:00:18
1534198,dXBv4alYIHQ,729339,15348,86649,787,2020-04-13 12:00:24
1219844,K09_5IsgGe8,986113,13671,215868,1223,2020-02-06 18:00:06
687419,FCA85PPzwRY,841550,1889,5631,290,2019-09-12 01:00:20
774558,JCHttVEG_Lk,1000730,1823,34486,520,2019-10-28 01:30:04
1499064,alOwWr7NsIk,2548238,17686,143002,1936,2020-04-06 03:00:18
1496258,RZZOmWljnAc,312145,665,3450,341,2020-04-05 12:30:24
850410,68YoKyZ5BCM,1992022,12160,120353,2082,2019-11-20 01:00:57
962328,BEFS0cmVz2s,4322263,29515,252512,18645,2019-12-13 17:00:03
359070,OVuXI8QbLgw,849711,3258,49832,678,2019-06-19 12:30:09
438643,FfTyM2DmNcw,219978,1142,1717,93,2019-07-06 23:30:13
101183,FBHloqPe8Xc,3196472,11991,124755,1874,2019-04-25 22:45:45
1381500,72eq0zeUH3A,1960591,4774,62356,741,2020-03-12 05:00:18
251865,nkegXrR4Xk8,690007,3817,41399,425,2019-05-27 12:00:56
609414,anQ7UmUE8E4,3013977,5900,31054,4769,2019-08-21 10:30:49
840165,yRPtFVIHuCY,2069518,8081,128962,1547,2019-11-17 21:01:01
105692,Yan892RXh5A,918865,2894,38501,267,2019-04-26 10:15:21
639907,qBUSLT2ijUc,520850,677,6794,413,2019-08-27 21:00:30
1224089,zepiHyho0WM,1113320,9596,28580,5565,2020-02-07 15:30:26
701769,x_UgzesG5Dc,1231094,2400,33418,1817,2019-09-15 01:30:25
1263178,m0D4ux830M8,1491217,2756,32923,1908,2020-02-15 23:00:04
801709,Ee2efyg2Ui8,90854,619,1812,42,2019-11-02 18:31:01
1073783,PSO7Qld8aQM,1064513,5241,13069,1145,2020-01-06 06:30:50
463308,b5mlu5GPqyA,3828581,9765,214249,5463,2019-07-12 04:30:26
486678,_3tdqQR8j28,3222830,3256,43937,2725,2019-07-17 02:00:55
112097,-D_mPS1Dr3I,1416813,3393,79084,1752,2019-04-27 02:15:33
899610,zctBr-22GcE,573076,3634,40269,1117,2019-11-30 10:30:53
480350,IzEFnbZ0Zd4,1324185,3379,48907,1263,2019-07-15 18:30:20
821862,HqzxtaTAfm4,680527,2978,24264,879,2019-11-06 23:30:26
217834,1MuMrZChYVk,1040990,5126,12729,717,2019-05-20 10:00:04
265692,6kT2o99Hb-g,221328,525,3222,247,2019-05-30 11:30:16
842085,tQ4m4zD7BBA,19537599,38974,864788,14166,2019-11-18 07:00:22
1295832,Old1YzSG_S8,9550361,171018,1448611,15097,2020-02-23 00:00:03
708125,O9iyITkxXX8,1191220,3776,31156,1195,2019-09-16 09:30:40
505272,6BrRvH0RBe0,718968,4132,39467,361,2019-07-20 23:30:41
1004645,T6b87mU14-w,6036019,17808,277524,11572,2019-12-22 14:00:44
433729,gd6dIJQqhEo,4802459,6371,211957,5190,2019-07-05 23:00:06
293879,sINQRbbxToo,4768459,12552,223069,4641,2019-06-05 14:00:06
653031,49CmxQjVG8Q,5911274,10897,251711,4703,2019-08-30 15:00:34
823550,PxBlsDc-i0Q,348382,274,3549,141,2019-11-07 08:00:39
127922,1OF2D6L0_hw,683796,3990,26939,1241,2019-04-28 18:00:06
826957,VjINuQX4hbM,899919,3037,26675,1916,2019-11-08 01:30:15
322364,eKit9bFXG64,597735,1468,21368,237,2019-06-11 15:30:25
1417072,YmN8Uza1Cg0,1336900,6482,88874,697,2020-03-19 16:30:22
447084,Ile5H17Psw0,693207,6815,74713,749,2019-07-08 17:30:37
1104086,WN8IxjWFvW4,5879755,2607,83571,2082,2020-01-12 17:00:18
89147,2PgvKrZVJxw,1063537,3048,30913,779,2019-04-24 16:15:28
700151,CN1wxrCBnlI,2013595,12804,80094,1813,2019-09-14 17:30:05
1095073,I1TZWzf3Fqk,3844290,1836,45770,428,2020-01-10 19:30:05
650037,vy3hnIUkvDc,1336846,2024,43800,896,2019-08-30 00:00:40
1422310,kjpcR9Hfm-E,759264,1222,3385,301,2020-03-20 19:30:59
411389,6eaEoU5JRAw,2098929,3193,66404,1849,2019-07-01 05:32:11
334342,BTsW30Ur0sg,1446915,9521,123805,2321,2019-06-14 04:30:10
584145,V-UeXQj7VZc,452902,8375,27260,9712,2019-08-06 13:00:31
589474,jpG0j8T70dQ,2217634,4664,64136,1621,2019-08-07 16:00:18
1159106,FZ7P7H7HHAA,3415475,60503,837145,4276,2020-01-24 21:30:59
78084,yR_7h9b2OPo,2110805,4808,87249,611,2019-04-23 12:00:25
1331967,58I5UeOOhkE,2150449,2351,83975,1114,2020-03-01 15:30:24
843044,Jjezk6RP6dk,2164388,4651,64448,2505,2019-11-18 12:00:05
215867,K_zh2ojySqE,602801,1729,11985,2283,2019-05-20 00:00:10
245733,WeGPFownTDw,1626475,2465,26609,1280,2019-05-26 05:34:44
1096461,d5ZVaWxkAaQ,6029842,19372,457459,14728,2020-01-11 02:30:14
504164,PagF56zDyBI,463839,2457,4765,613,2019-07-20 18:00:28
569397,oU7ZHbtJ0Ho,2809652,3130,57775,1667,2019-08-03 11:00:41
754261,aKawL5r3V80,426831,3214,23854,265,2019-09-26 05:31:38
520245,CVoc6VOZkJg,660664,2557,48364,1175,2019-07-24 04:00:09
524905,oT4z-TRsKmo,140411,308,5693,284,2019-07-25 03:30:22
1057182,RQwX_UkJbDY,1317086,3177,10704,1263,2020-01-02 18:00:50
1481468,ukoqRbxSJxg,1046632,3302,129511,277,2020-04-02 09:30:58
1474858,WNKeP8BNwgo,641544,5256,41766,556,2020-04-01 00:00:35
187113,NXAgjKDFc14,3135624,3872,77614,1572,2019-05-13 22:00:55
922258,ITvtKbGmxkU,667119,5456,75053,1387,2019-12-05 06:30:04
1395196,CU4Hbb1YdY4,1174138,22642,118312,967,2020-03-15 01:30:18
855182,aBS3IR7cHHs,323422,4721,19742,193,2019-11-21 01:30:08
252866,nkegXrR4Xk8,692082,3826,41504,425,2019-05-27 17:00:56
1360327,QVCKPGiiwUg,2417678,18265,216256,16584,2020-03-07 16:30:07
290264,9ac2k4JMsus,1142249,7597,60138,3652,2019-06-04 19:00:24
1381841,VZqttqSbvVY,1299865,3480,60981,535,2020-03-12 06:30:47
735053,g1MI_yLx3XA,1854481,3225,15392,693,2019-09-22 02:30:34
222665,DArWpUOD7uY,22172679,19172,516348,23907,2019-05-21 10:00:49
157404,PhNUjg9X4g8,6623049,16552,191231,5445,2019-05-07 16:30:44
792539,5gIDgVfEjSc,559633,1875,22484,468,2019-10-31 20:30:22
880189,f2giN-p4og4,477812,2018,12547,443,2019-11-26 08:00:37
1429474,koPg_DZUfOc,2106550,4902,103546,1567,2020-03-22 09:00:25
407363,dt_ChNArfjY,874790,2614,58189,597,2019-06-30 08:30:59
849203,aWeY4d2Rjx4,189436,632,7296,83,2019-11-19 19:00:40
794294,ISKlbc9fhTs,1233970,3292,78944,926,2019-11-01 05:30:07
570928,ff_oj3SeTzo,3715934,11009,124977,7692,2019-08-03 18:30:54
244139,yUbTzYK4w1k,1426373,2901,71364,1271,2019-05-25 21:30:47
1020351,Fb1Adolluf4,153991,314,906,71,2019-12-25 22:00:33
1141586,XejVB_fba04,17794452,23253,759829,17072,2020-01-21 02:30:32
339259,AStZUylr7gY,758166,1370,39799,568,2019-06-15 06:00:20
171001,-oxfzabpTWY,1082772,4156,27925,1094,2019-05-10 13:00:15
