collision_index,date,day_of_week,time,collision_severity,number_of_vehicles,number_of_casualties,speed_limit,light_conditions,weather_conditions,road_surface_conditions,urban_or_rural_area,road_type,longitude,latitude
2021501064665,14/06/2021,2,19:06,2,2,2,30,1,1,1,2,6,-4.369922,50.627926
2021501064935,22/06/2021,3,16:29,3,2,1,60,1,1,1,2,6,-4.787285,50.259153
2021501086258,08/08/2021,1,18:34,3,2,2,60,1,1,1,2,1,-4.940504,50.423934
2021501116070,18/10/2021,2,23:52,3,1,1,50,6,2,2,2,6,-4.682566,50.457633
2021501113007,01/11/2021,2,16:53,3,3,1,60,1,2,2,2,6,-5.127588,50.168462
2021543899621,26/04/2021,2,13:07,3,2,1,30,1,1,1,1,6,-2.008317,51.439622
2021546162121,26/06/2021,7,23:45,3,1,1,30,4,9,1,1,6,-1.783362,51.078378
202154B752921,02/12/2021,5,12:18,3,2,2,40,1,1,2,2,6,-1.99402,51.294512
2021401056705,04/06/2021,6,11:09,3,2,1,30,1,2,2,1,6,-0.249171,52.080439
2021401068017,28/06/2021,2,17:15,3,2,2,30,1,1,2,2,6,-0.571634,52.077288
2021552100272,16/03/2021,3,16:30,3,3,1,30,1,1,1,1,6,-1.926902,50.728161
2021552100533,29/04/2021,5,08:26,3,2,3,30,1,1,1,1,6,-1.860545,50.749999
2021552100592,17/06/2021,5,10:06,3,2,1,30,1,1,1,1,6,-1.932868,50.698381
2021552101032,13/08/2021,6,01:23,3,3,1,30,4,1,1,1,6,-1.882755,50.75076
2021552100937,13/09/2021,2,19:17,3,2,1,60,6,1,1,2,6,-1.820347,50.775906
2021552101057,06/10/2021,4,16:10,3,3,1,30,1,1,1,1,6,-1.979833,50.734901
2021552200213,11/10/2021,2,09:58,3,2,1,30,1,1,1,1,6,-1.848858,50.730362
2021552101179,05/11/2021,6,17:23,2,2,1,60,4,1,1,2,1,-2.004836,50.791125
2021552100741,26/06/2021,7,04:00,3,1,1,30,4,1,1,2,6,-2.512548,50.746033
2021552100817,18/08/2021,4,09:38,3,2,1,60,1,1,1,2,6,-2.24483,51.010771
202134NNC0221,01/02/2021,2,17:15,3,2,2,30,4,1,1,1,6,-0.699363,52.487531
202134NNC0521,31/08/2021,3,13:40,3,3,1,20,1,1,1,1,6,-0.713165,52.482899
202134WNC7051,07/12/2021,3,19:10,2,1,1,20,4,1,2,1,2,-0.874823,52.242429
2021122100407,17/04/2021,7,14:00,2,2,1,60,1,1,1,2,6,-1.226922,53.797006
2021122101288,07/10/2021,5,18:19,3,1,1,20,1,1,1,1,6,-1.083248,53.786953
2021122101504,25/11/2021,5,17:00,3,1,1,30,6,1,1,1,6,-1.526671,53.99233
2021520103942,26/05/2021,4,21:01,3,1,2,60,7,1,1,2,6,-2.564914,51.228675
2021520104815,13/09/2021,2,17:40,3,2,1,40,1,1,1,2,9,-3.159909,51.153782
202106A079048,06/01/2021,4,01:45,2,2,1,30,1,1,2,1,6,-2.23619,53.500798
2021061036544,17/04/2021,7,23:40,2,2,3,30,4,1,1,1,6,-2.231488,53.445358
2021061055379,17/05/2021,2,08:40,3,2,1,30,1,1,2,1,6,-2.111143,53.582145
2021061113336,04/11/2021,5,17:12,2,1,1,30,6,1,1,1,6,-2.097197,53.541081
2021061050250,27/04/2021,3,12:34,3,2,1,20,1,1,1,1,9,-2.254145,53.515889
2021061047812,06/05/2021,5,07:57,3,2,1,30,1,1,1,1,6,-2.358077,53.481206
2021061060906,03/06/2021,5,10:15,3,1,1,30,1,1,1,1,6,-2.06449,53.396775
2021061078579,24/07/2021,7,21:34,3,1,1,20,5,1,1,1,6,-2.203792,53.377599
2021052102312,24/10/2021,1,20:50,2,4,5,40,4,1,1,2,3,-2.818047,53.42856
2021052100392,11/03/2021,5,15:00,3,1,1,30,1,1,1,1,6,-2.96657,53.448754
2021052100889,11/05/2021,3,20:30,3,1,1,20,1,1,1,1,6,-2.876047,53.415204
2021052101606,10/08/2021,3,14:33,3,1,1,30,1,1,1,1,3,-2.956164,53.381574
2021052102097,28/09/2021,3,18:45,3,2,1,30,4,2,2,1,3,-2.959714,53.384368
2021052102223,14/10/2021,5,10:55,3,2,1,30,1,1,1,1,6,-2.983675,53.421333
2021052102497,05/11/2021,6,08:10,2,1,1,20,1,1,1,1,6,-2.951407,53.461549
2021052102682,27/11/2021,7,20:25,3,2,2,30,4,2,2,1,3,-2.973409,53.411305
2021052102204,09/10/2021,7,14:50,3,2,3,30,1,1,1,1,6,-2.653403,53.450491
2021052101031,24/05/2021,2,18:00,3,3,1,30,1,9,1,1,6,-2.985801,53.644964
2021052101690,09/08/2021,2,12:25,3,2,1,30,1,1,1,1,6,-2.970264,53.633684
2021141081289,26/08/2021,5,14:30,2,2,2,30,1,1,1,1,6,-1.466571,53.571079
2021141118507,06/12/2021,2,17:32,3,2,2,70,6,2,2,2,1,-0.988768,53.592015
2021141065753,13/07/2021,3,08:45,3,2,1,30,1,1,2,1,6,-1.320981,53.369222
2021141111357,17/11/2021,4,16:35,3,2,1,70,6,1,1,2,3,-1.278909,53.379294
2021141112497,21/11/2021,1,23:10,3,2,1,30,4,1,1,1,6,-1.489087,53.417779
2021101040678,27/04/2021,3,09:06,3,3,1,70,1,1,1,1,3,-1.690182,54.988115
2021101042275,05/05/2021,4,12:00,3,2,1,30,1,1,1,1,6,-1.629196,54.97167
2021101067542,18/07/2021,1,18:50,3,2,1,20,1,1,1,1,6,-1.707228,54.984311
2021101102121,25/10/2021,2,05:00,3,1,1,30,4,1,1,1,6,-1.434008,55.013892
2021101031279,28/03/2021,1,16:30,3,1,1,30,1,1,1,1,6,-1.436312,54.976691
2021101024788,27/02/2021,7,08:00,3,2,1,30,1,1,1,1,1,-1.368373,54.901491
2021101041036,27/04/2021,3,16:10,3,2,2,30,1,2,2,1,6,-1.452225,54.819673
2021101069390,15/07/2021,5,12:30,3,2,1,30,1,1,1,1,9,-1.385431,54.903681
2021201066770,11/03/2021,5,08:50,3,2,1,30,1,8,2,1,1,-1.866145,52.492568
2021201126100,03/09/2021,6,12:09,3,2,2,30,1,1,1,1,6,-1.808259,52.479543
2021201139594,13/10/2021,4,15:40,3,2,1,30,1,1,1,1,6,-1.901796,52.508624
2021201138756,13/10/2021,4,23:58,3,2,1,30,4,1,1,1,1,-1.893157,52.486357
2021201145894,10/11/2021,4,20:00,3,1,1,50,4,2,2,1,3,-1.884857,52.501137
2021201127193,15/11/2021,2,22:00,3,1,1,30,4,1,2,1,6,-1.812639,52.48845
2021201126822,03/12/2021,6,11:18,2,1,1,30,1,1,2,1,3,-1.863612,52.548978
2021201049185,05/02/2021,6,14:12,3,2,2,30,1,8,1,1,1,-2.072758,52.513721
2021201116215,16/11/2021,3,08:54,3,2,1,30,1,7,2,1,6,-2.114098,52.539247
2021201135633,02/12/2021,5,08:30,3,1,1,30,1,1,1,1,6,-2.171891,52.493049
2021201064243,26/02/2021,6,15:51,3,2,1,40,1,1,1,1,3,-1.977143,52.506927
2021201113260,21/07/2021,4,17:15,3,2,3,70,1,1,1,2,3,-1.927389,52.552378
2021201118346,30/10/2021,7,19:42,3,3,2,30,4,1,1,1,6,-1.952663,52.487394
2021201135537,04/12/2021,7,12:43,2,2,1,30,1,1,1,1,3,-1.733533,52.386757
2021201033265,21/01/2021,5,11:55,3,2,1,30,1,8,1,2,6,-1.985505,52.620911
2021201068344,14/06/2021,2,08:54,3,3,1,70,1,1,1,1,3,-2.016221,52.599201
2021201108632,09/09/2021,5,15:35,3,1,1,30,1,1,2,1,6,-2.048893,52.571629
2021201018863,24/01/2021,1,08:05,2,3,1,20,1,1,1,1,6,-2.072802,52.557978
2021201083209,24/05/2021,2,09:45,3,2,3,30,1,1,2,1,6,-2.125753,52.608699
2021201180214,25/06/2021,6,11:32,2,1,1,30,1,1,2,1,6,-2.081554,52.568509
2021201110437,19/09/2021,1,16:01,3,2,1,30,1,1,1,1,6,-2.155886,52.602568
2021131057622,20/06/2021,1,09:19,3,2,1,30,1,1,1,2,6,-1.832664,53.935146
2021131065197,11/07/2021,1,23:12,2,1,1,30,4,2,2,1,6,-1.767446,53.745106
2021131083862,03/09/2021,6,20:15,3,1,1,30,4,1,1,1,6,-1.772271,53.825935
2021131091941,26/09/2021,1,13:50,3,2,1,30,1,1,1,1,6,-1.7073,53.801311
2021138281080,08/02/2021,2,16:30,3,1,1,30,4,1,2,2,6,-1.900985,53.750656
20211382M1837,22/02/2021,2,21:14,3,2,2,30,4,1,1,1,6,-1.824571,53.662449
2021138391033,09/03/2021,3,15:26,3,2,1,30,1,1,2,1,6,-1.657388,53.786996
2021138411389,01/04/2021,5,17:00,3,1,1,30,1,1,1,1,6,-1.439153,53.810345
2021131064679,09/07/2021,6,14:53,2,1,1,30,1,1,1,1,6,-1.512926,53.815745
2021131076911,13/08/2021,6,16:46,3,3,2,40,1,1,1,1,3,-1.554511,53.801453
2021131081615,27/08/2021,6,00:10,3,2,1,50,6,1,1,2,6,-1.357612,53.85432
2021131098574,12/10/2021,3,14:12,3,3,1,30,1,1,2,1,6,-1.698642,53.865302
2021131105204,01/11/2021,2,16:14,3,2,1,30,1,1,2,1,6,-1.692096,53.905704
2021131117995,06/12/2021,2,15:56,3,1,1,30,1,2,2,1,6,-1.626141,53.836023
2021101053699,07/06/2021,2,17:00,3,1,1,30,1,1,1,1,6,-1.57179,54.949385
2021101067118,14/07/2021,4,15:00,3,1,1,30,1,1,1,1,6,-1.570653,54.949156
2021481037527,09/03/2021,3,11:30,3,2,1,20,1,1,1,1,6,-0.075098,51.51055
2021010312486,07/06/2021,2,13:15,3,2,1,30,1,1,9,1,9,-0.284992,51.619242
2021010313062,10/06/2021,5,15:45,3,1,1,30,1,1,1,1,1,-0.19212,51.577455
2021010324569,15/08/2021,1,01:15,3,5,1,30,4,1,1,1,6,-0.264526,51.606271
2021010345711,18/11/2021,5,10:54,3,2,1,20,1,1,1,1,6,-0.160864,51.638783
2021010306093,07/05/2021,6,14:20,3,1,1,40,1,1,1,1,3,0.181072,51.466855
2021010334411,29/09/2021,4,12:30,3,2,1,50,1,1,1,1,3,0.154327,51.447448
2021010289810,22/01/2021,6,21:00,3,2,1,30,7,1,1,1,9,-0.203115,51.546402
2021010313405,13/06/2021,1,15:00,3,2,1,40,1,1,1,1,3,-0.253585,51.558674
2021010350177,09/11/2021,3,13:19,3,3,1,50,1,1,1,1,3,-0.267956,51.546486
2021010351845,25/12/2021,7,08:10,3,2,1,30,1,1,1,1,6,-0.298991,51.551949
2021010296131,10/03/2021,4,18:45,3,2,1,30,6,5,2,1,6,0.071656,51.414279
2021010311288,03/05/2021,2,11:26,3,2,1,50,1,8,1,2,3,0.125581,51.356164
2021010319205,15/07/2021,5,12:45,3,2,1,30,1,1,1,1,6,0.018691,51.402874
2021010325515,20/08/2021,6,17:35,3,1,1,30,1,1,1,1,6,0.017436,51.390027
2021010334629,30/09/2021,5,18:30,3,2,1,30,1,2,2,1,6,0.109037,51.402785
2021010302550,19/04/2021,2,22:30,3,2,2,20,4,1,1,1,3,-0.133959,51.526303
2021010302850,21/04/2021,4,14:35,3,2,1,20,1,1,1,1,6,-0.191249,51.549205
2021010314233,17/06/2021,5,12:50,3,2,1,20,1,1,1,1,6,-0.187489,51.541117
2021010319138,15/07/2021,5,08:30,3,2,1,20,1,1,1,1,6,-0.151905,51.545921
2021010347822,03/12/2021,6,18:20,3,2,1,20,4,1,1,1,6,-0.152653,51.538136
2021010288274,10/01/2021,1,14:23,2,1,1,30,1,1,1,1,6,-0.118668,51.39141
2021010288880,14/01/2021,5,17:40,3,2,1,30,4,2,2,1,1,-0.101781,51.398278
2021010295433,05/03/2021,6,18:21,3,2,1,20,4,1,1,1,6,-0.047396,51.388157
2021010310489,30/05/2021,1,20:00,3,2,1,30,1,8,1,1,6,-0.101717,51.398448
2021010342114,03/11/2021,4,19:00,3,2,1,20,6,1,2,1,6,-0.097064,51.380315
2021010313423,13/06/2021,1,22:43,3,3,1,20,4,1,1,1,3,-0.375293,51.518418
2021010319349,16/07/2021,6,13:55,3,2,2,20,1,1,1,1,6,-0.321819,51.516425
2021010325046,17/08/2021,3,18:55,3,2,1,20,1,1,1,1,6,-0.309956,51.539437
2021010333786,27/09/2021,2,08:04,3,2,1,30,1,9,9,1,6,-0.370995,51.53263
2021010339796,26/10/2021,3,11:20,3,1,1,20,1,1,1,1,6,-0.369888,51.520834
2021010350221,15/12/2021,4,14:20,3,2,1,20,1,2,1,1,6,-0.322708,51.518119
2021010288014,08/01/2021,6,15:30,2,2,1,70,1,1,2,2,3,-0.066188,51.683644
2021010288748,14/01/2021,5,12:35,3,2,2,30,1,2,2,1,6,-0.093879,51.663945
2021010293057,13/02/2021,7,09:20,3,3,1,30,1,1,1,1,6,-0.117932,51.628903
2021010296055,09/03/2021,3,07:10,3,2,2,20,1,1,1,1,6,-0.077474,51.616314
2021010299544,01/04/2021,5,14:51,3,2,1,20,1,1,1,1,7,-0.055529,51.631249
2021010300137,04/04/2021,1,11:48,3,2,3,20,1,1,1,1,1,-0.086516,51.616678
2021010314839,17/06/2021,5,01:40,3,2,1,30,1,1,2,1,6,-0.063001,51.618342
2021010299077,29/03/2021,2,21:15,3,2,1,30,4,1,1,1,6,0.02082,51.454403
2021010301038,11/04/2021,1,10:37,3,1,1,20,1,1,1,1,6,0.069051,51.478193
2021010310927,01/06/2021,3,21:00,3,2,1,30,4,1,1,1,3,-0.015336,51.473033
2021010311902,06/06/2021,1,12:38,3,1,1,30,1,1,1,1,6,0.048817,51.461165
2021010297266,18/03/2021,5,10:35,3,2,1,20,1,2,2,1,3,-0.072446,51.568239
2021010314606,30/04/2021,6,15:40,3,2,1,20,1,1,1,1,2,-0.061354,51.568128
2021010321817,30/07/2021,6,17:15,3,1,1,20,1,1,1,1,3,-0.103091,51.565537
2021010328042,29/08/2021,1,03:42,2,2,1,20,4,1,1,1,6,-0.088559,51.528764
2021010300899,10/04/2021,7,10:46,3,1,1,30,1,1,1,1,3,-0.243553,51.504156
2021010312152,07/06/2021,2,08:18,3,3,1,30,1,1,1,1,3,-0.225891,51.491093
2021010335766,06/10/2021,4,10:47,3,2,1,30,1,1,1,1,6,-0.223485,51.490715
2021010350238,15/12/2021,4,13:30,3,1,1,20,1,1,1,1,6,-0.245948,51.506718
2021010308706,21/05/2021,6,15:10,3,1,2,20,1,2,2,1,6,-0.068166,51.606233
2021010310793,01/06/2021,3,02:07,3,2,1,30,7,9,9,1,9,-0.082674,51.577903
2021010325068,17/08/2021,3,21:15,2,2,1,30,4,1,1,1,3,-0.071989,51.584166
2021010346543,27/11/2021,7,14:45,3,2,1,20,1,2,2,1,6,-0.066582,51.598645
2021010309849,27/05/2021,5,15:30,3,2,1,30,1,1,1,1,6,0.194556,51.575545
2021010333947,27/09/2021,2,18:45,3,2,2,50,5,1,1,2,3,0.17256,51.518867
2021010337279,13/10/2021,4,15:14,3,1,5,30,1,9,9,1,9,0.18441,51.569215
2021010339591,24/10/2021,1,17:30,3,1,1,20,1,9,9,1,9,0.171283,51.574467
2021010287838,07/01/2021,5,08:30,2,2,1,30,1,1,2,1,7,-0.407346,51.603539
2021010321678,29/07/2021,5,22:20,3,2,2,40,4,1,1,1,1,-0.390706,51.525618
2021010321803,30/07/2021,6,17:08,3,1,1,30,1,1,1,1,6,-0.4195,51.510894
2021010290729,29/01/2021,6,18:15,3,2,1,40,4,2,2,1,3,-0.404543,51.477401
2021010311515,03/06/2021,5,19:40,3,3,1,30,1,8,1,1,6,-0.399886,51.445469
2021010320603,23/07/2021,6,16:35,3,3,1,40,1,1,1,1,3,-0.251238,51.487481
2021010298625,26/03/2021,6,17:14,2,1,1,20,1,8,2,1,2,-0.117194,51.559101
2021010318880,06/07/2021,3,16:20,3,2,1,20,1,9,9,1,9,-0.088522,51.527244
2021010323594,09/08/2021,2,17:00,3,2,1,20,1,2,2,1,6,-0.106936,51.548693
2021010288922,15/01/2021,6,20:45,1,2,1,30,4,1,1,1,6,-0.184249,51.484116
2021010301400,13/04/2021,3,16:00,3,2,1,20,1,1,1,1,2,-0.162531,51.490882
2021010328063,28/08/2021,7,16:00,3,1,2,30,1,1,1,1,3,-0.184557,51.494858
2021010329157,04/09/2021,7,16:25,3,1,1,20,1,1,1,1,6,-0.217466,51.516864
2021010350288,15/12/2021,4,18:50,3,3,1,30,4,1,1,1,3,-0.312156,51.395633
2021010293424,19/02/2021,6,17:47,3,2,1,20,4,1,1,1,1,-0.113427,51.505102
2021010295676,07/03/2021,1,21:15,3,2,1,20,4,1,1,1,3,-0.123192,51.486275
2021010297750,21/03/2021,1,06:16,3,2,1,20,1,1,1,1,6,-0.094297,51.443102
2021010303518,23/04/2021,6,17:55,2,2,1,20,1,4,1,1,6,-0.110992,51.498462
2021010313962,15/06/2021,3,20:53,3,2,1,30,1,1,1,1,6,-0.117062,51.477382
2021010314968,21/06/2021,2,20:15,3,2,1,20,1,1,1,1,6,-0.131686,51.427122
2021010342029,06/11/2021,7,00:23,3,3,2,20,4,1,1,1,2,-0.104324,51.429947
2021010343626,12/11/2021,6,14:56,3,2,1,20,1,1,1,1,6,-0.120145,51.454572
2021010298238,24/03/2021,4,13:40,3,2,1,20,1,1,1,1,6,-0.003072,51.459731
2021010337238,13/10/2021,4,12:38,3,2,1,20,1,1,1,1,6,-0.020202,51.439788
2021010349638,12/12/2021,1,14:28,3,2,2,30,1,1,2,1,9,-0.022056,51.444837
2021010350888,15/12/2021,4,17:50,2,2,1,20,4,9,9,1,6,-0.038703,51.433471
2021010315546,24/06/2021,5,16:20,3,2,2,20,1,1,1,1,6,-0.19208,51.433932
2021010297785,21/03/2021,1,14:21,3,2,1,30,1,1,1,1,3,0.006845,51.542314
2021010298450,25/03/2021,5,16:00,3,2,1,30,1,1,1,1,6,0.112006,51.572185
2021010309703,26/05/2021,4,13:30,3,1,1,40,1,1,1,2,7,0.093812,51.614022
2021010336547,10/10/2021,1,01:15,2,1,1,30,4,7,1,1,2,0.035649,51.57991
2021010338019,12/10/2021,3,15:30,3,2,1,50,1,9,9,2,3,0.057002,51.562443
2021010339297,23/10/2021,7,15:45,3,2,1,30,1,9,1,1,6,0.033972,51.599552
2021010342900,10/11/2021,4,07:50,3,2,1,30,1,1,1,1,1,0.078719,51.559335
2021010290228,26/01/2021,3,07:50,3,1,1,30,1,1,2,1,2,-0.305129,51.460494
2021010311172,02/06/2021,4,12:15,3,2,1,20,1,1,1,1,6,-0.36195,51.412977
2021010313469,14/06/2021,2,06:52,3,2,2,20,7,9,9,2,9,-0.244745,51.465244
2021010323855,08/08/2021,1,06:15,3,2,2,20,1,1,1,1,6,-0.077874,51.501764
2021010324838,16/08/2021,2,17:22,3,2,1,30,1,1,1,1,1,-0.101752,51.495112
2021010327427,22/08/2021,1,06:20,3,2,1,20,1,1,1,1,6,-0.083112,51.491625
2021010330465,10/09/2021,6,21:15,3,2,1,20,4,9,3,1,2,-0.075485,51.491114
2021010338384,19/10/2021,3,05:55,3,2,1,20,7,1,2,1,6,-0.071706,51.445808
2021010304725,30/04/2021,6,14:33,3,2,1,30,1,1,1,1,3,-0.224631,51.373944
2021010307737,17/05/2021,2,08:10,3,2,2,30,1,1,2,1,6,-0.041775,51.512965
2021010320994,26/07/2021,2,15:40,3,2,1,30,1,1,1,1,6,-0.048453,51.513517
2021010327480,23/08/2021,2,02:30,3,2,1,30,1,1,1,1,2,-0.014151,51.513202
2021010337887,16/10/2021,7,12:46,3,2,1,20,1,2,2,1,9,-0.048034,51.530057
2021010343276,11/11/2021,5,19:11,3,2,1,30,7,9,1,1,6,-0.049,51.521296
2021010292250,10/02/2021,4,14:09,3,2,1,20,1,1,1,1,6,0.001833,51.62951
2021010344200,16/11/2021,3,11:19,2,1,1,30,1,1,1,1,1,-0.017689,51.603296
2021010351171,20/12/2021,2,17:00,2,2,1,30,4,1,1,1,2,0.010789,51.567993
2021010293750,22/02/2021,2,13:01,3,2,1,30,1,2,2,1,3,-0.163121,51.47403
2021010326082,24/08/2021,3,01:31,2,3,1,20,4,1,1,1,6,-0.217043,51.46087
2021010345727,24/11/2021,4,08:08,3,2,1,30,1,1,1,1,6,-0.211517,51.453834
2021010287239,01/01/2021,6,22:27,2,2,1,30,4,9,2,1,3,-0.159618,51.521699
2021010328971,28/08/2021,7,23:10,3,1,1,20,4,1,1,1,2,-0.130872,51.514024
2021010336608,10/10/2021,1,04:48,3,2,1,20,4,1,1,1,6,-0.147033,51.504667
2021010338863,21/10/2021,5,14:00,3,2,1,20,1,9,9,1,9,-0.178947,51.526416
2021351030654,09/03/2021,3,12:15,3,2,1,30,1,1,1,1,1,0.067905,52.55862
2021351074287,02/05/2021,1,19:15,3,2,1,30,1,1,1,1,3,0.147412,52.211505
2021351061139,10/06/2021,5,14:35,3,2,1,40,1,1,1,1,6,0.258963,52.399965
2021351066202,22/06/2021,3,10:47,2,2,1,30,1,1,1,1,6,0.139594,52.183457
2021351105445,05/09/2021,1,17:17,3,1,2,20,1,1,1,2,6,0.175001,52.222833
2021351111168,16/11/2021,3,15:30,3,2,1,20,1,1,1,1,6,0.147243,52.201941
2021351148855,07/12/2021,3,15:29,3,2,1,30,4,2,2,1,6,-0.294521,52.219573
2021031141426,11/03/2021,5,07:48,2,1,1,60,1,4,2,2,3,-2.441506,54.560414
2021031070873,26/07/2021,2,17:15,2,1,1,40,1,1,1,2,6,-2.586728,54.197101
2021302100310,19/03/2021,6,15:40,3,2,1,30,1,9,1,1,6,-1.224822,53.202538
2021302100696,14/05/2021,6,15:35,3,1,1,30,1,9,1,2,6,-1.517357,53.29538
2021302101280,27/08/2021,6,10:10,2,2,2,60,1,1,1,2,6,-1.585128,53.010828
2021302101553,07/10/2021,5,18:47,3,2,2,30,1,1,1,2,6,-1.211521,53.2641
2021501113546,21/01/2021,5,08:15,3,1,1,30,1,1,4,2,6,-3.381404,50.862217
2021501019532,24/01/2021,1,10:19,3,1,1,40,1,2,2,1,6,-3.494805,50.699218
2021501027311,14/02/2021,1,10:10,3,2,1,40,1,2,2,2,6,-3.43835,50.709012
2021501048728,18/04/2021,1,12:57,3,2,1,30,1,1,1,1,6,-3.586266,50.51846
2021501060641,24/05/2021,2,18:22,3,2,3,70,1,8,2,2,3,-3.456794,50.757068
2021501074259,23/07/2021,6,13:44,3,2,2,20,1,1,1,1,1,-3.499037,50.714237
2021501110940,23/10/2021,7,16:17,3,2,2,70,1,1,1,1,7,-3.927998,50.386258
2021501133854,15/12/2021,4,14:45,3,2,1,60,1,1,1,2,6,-4.0997,50.552073
2021471026848,07/03/2021,1,11:05,2,2,1,30,1,1,1,1,6,0.544118,50.873843
2021471031501,29/03/2021,2,08:25,3,2,1,20,1,1,1,1,6,0.28481,50.775256
2021471040062,10/04/2021,7,17:50,2,2,1,30,1,1,1,1,6,0.275054,50.771516
2021471072453,06/07/2021,3,12:51,3,2,1,50,1,1,1,2,6,0.243079,50.933684
2021471091399,13/09/2021,2,12:30,3,2,1,30,1,1,1,1,6,0.106861,50.773894
2021421029604,20/03/2021,7,13:40,3,2,2,40,1,1,1,2,6,0.028913,51.637013
2021421031539,29/03/2021,2,16:45,2,1,1,30,1,1,1,1,6,0.71181,51.574112
2021421050501,29/05/2021,7,13:00,3,2,1,30,1,1,1,1,6,0.566174,51.883818
2021421062352,02/07/2021,6,16:05,3,1,1,30,1,1,1,2,6,0.300144,51.668094
2021421065910,13/07/2021,3,23:13,3,1,1,30,4,1,1,2,6,0.582792,51.979653
2021421069873,25/07/2021,1,17:20,1,4,8,70,1,1,2,2,3,0.065073,51.625277
2021421071995,30/07/2021,6,14:52,2,1,1,40,1,5,2,1,6,0.101762,51.753143
2021421082225,13/08/2021,6,16:15,3,2,1,30,1,1,1,1,6,0.050439,51.646154
2021421081520,27/08/2021,6,09:13,3,3,1,70,1,1,1,2,7,0.13261,51.677497
2021421095284,05/10/2021,3,20:24,2,2,1,40,6,1,1,2,6,0.086357,51.687671
2021421096552,09/10/2021,7,05:14,3,2,1,70,6,7,1,2,3,0.804516,51.885653
2021421097655,10/10/2021,1,14:23,3,3,1,30,1,1,1,1,6,0.467181,51.575058
2021421102570,15/10/2021,6,17:10,3,2,1,30,1,1,1,1,6,0.549602,51.893747
2021421103896,27/10/2021,4,20:22,3,2,1,30,6,1,2,1,6,0.825296,51.898565
2021421103345,28/10/2021,5,07:20,3,1,1,50,1,1,2,2,6,0.68208,51.692692
2021421104332,30/10/2021,7,16:30,2,1,1,40,1,1,2,2,6,0.1072,51.670419
2021421112506,21/11/2021,1,10:15,3,1,1,60,1,1,1,2,6,0.531542,51.936745
2021531024401,26/02/2021,6,17:02,3,2,2,60,1,1,1,2,6,-2.537495,51.734986
2021531042512,03/05/2021,2,13:17,3,2,1,30,1,1,2,1,6,-2.366501,51.706152
2021531065007,01/07/2021,5,15:07,3,1,1,30,1,1,1,1,6,-2.048815,51.905968
2021440101940,18/03/2021,5,18:57,3,2,1,30,4,1,1,1,6,-1.002188,50.855448
2021440152990,22/04/2021,5,17:06,3,2,1,40,1,1,1,1,6,-1.264292,50.862097
2021440282989,17/07/2021,7,22:18,3,2,1,20,4,1,1,1,6,-0.840933,51.27907
2021440361818,09/09/2021,5,14:15,3,1,1,30,1,2,2,1,6,-0.971591,51.155674
2021440449384,09/11/2021,3,06:32,2,2,1,30,4,1,1,1,6,-1.26801,50.853407
2021440449793,09/11/2021,3,12:05,3,2,1,50,1,1,1,2,3,-1.170523,50.863817
2021411017046,19/01/2021,3,15:14,3,2,2,70,1,2,2,2,3,-0.224001,51.684753
2021411042804,27/04/2021,3,17:40,2,2,1,30,1,1,1,1,1,-0.353049,51.757438
2021411062860,09/05/2021,1,11:25,3,1,1,30,1,1,1,1,6,-0.198614,51.793965
2021411068540,29/05/2021,7,12:18,2,3,3,70,1,1,1,2,3,-0.385491,51.716372
2021411058721,20/06/2021,1,01:55,3,2,2,70,6,1,2,2,7,-0.174213,51.68568
2021411063733,28/06/2021,2,17:55,3,2,1,60,1,2,2,2,6,-0.174904,51.861103
2021411131493,12/11/2021,6,13:41,2,2,1,40,1,8,2,2,1,-0.504101,51.630151
2021411131995,14/11/2021,1,13:40,3,1,1,30,1,1,1,1,6,-0.419881,51.651324
2021461036851,07/01/2021,5,04:08,3,1,1,70,4,1,1,2,3,0.081735,51.27701
2021461024626,22/02/2021,2,09:30,3,2,1,30,1,1,1,1,6,1.117618,51.365328
2021461026621,24/02/2021,4,12:00,3,1,1,30,1,1,1,1,6,0.359955,51.443623
2021461027585,01/03/2021,2,21:38,3,1,1,60,6,1,2,2,6,1.241199,51.278797
2021461035962,31/03/2021,4,14:53,3,2,1,30,1,1,1,1,6,1.431708,51.338445
2021461034932,08/04/2021,5,18:30,3,2,1,30,1,1,1,2,6,0.247721,51.268247
2021461051609,15/05/2021,7,17:50,3,2,1,30,1,1,1,2,6,0.255122,51.126764
2021461054434,26/05/2021,4,08:54,3,2,1,30,1,1,1,1,6,0.398796,51.43045
2021461058852,16/06/2021,4,12:30,2,2,1,60,1,1,1,2,6,0.783147,51.215491
2021461073830,03/08/2021,3,07:47,3,2,1,30,1,1,1,2,6,0.506978,51.041633
2021461078453,10/08/2021,3,13:30,3,2,2,30,1,1,1,1,6,1.1329,51.366701
2021461087776,05/09/2021,1,08:20,3,2,2,60,1,1,1,2,6,0.924139,51.311235
2021461097349,05/10/2021,3,15:40,3,1,1,20,1,1,1,1,6,1.141409,51.087084
2021461175293,24/11/2021,4,17:11,3,2,1,60,1,1,1,2,3,1.045752,51.096047
2021461141981,15/12/2021,4,16:44,3,2,1,40,6,1,2,2,6,1.377514,51.185044
2021461127099,19/12/2021,1,22:15,3,2,1,30,4,2,2,1,6,0.373374,51.436256
2021041020734,07/01/2021,5,21:50,3,2,1,20,7,9,1,1,6,-2.199617,53.845038
