No,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,Iws,Is,Ir,Datetime,dayofweek,quarter,dayofyear,is_weekend,lag_1,lag_24,roll_24,roll_168,wind_NW,wind_SE,wind_cv
29282,2013,5,5,1,134.0,8,16.0,1016.0,63.02,0,0,2013-05-05 01:00:00,6,2,125,1,104.0,71.0,86.625,57.50595238095238,0,1,0
29283,2013,5,5,2,136.0,9,15.0,1016.0,64.81,0,0,2013-05-05 02:00:00,6,2,125,1,134.0,67.0,89.25,57.79761904761905,0,1,0
29284,2013,5,5,3,145.0,9,14.0,1016.0,0.89,0,0,2013-05-05 03:00:00,6,2,125,1,136.0,74.0,92.125,58.07738095238095,0,0,1
29285,2013,5,5,4,144.0,8,14.0,1017.0,1.34,0,0,2013-05-05 04:00:00,6,2,125,1,145.0,83.0,95.08333333333333,58.36904761904762,0,0,1
29286,2013,5,5,5,153.0,9,12.0,1017.0,0.89,0,0,2013-05-05 05:00:00,6,2,125,1,144.0,88.0,97.625,58.75,0,0,0
29287,2013,5,5,6,167.0,9,12.0,1017.0,0.89,0,0,2013-05-05 06:00:00,6,2,125,1,153.0,98.0,100.33333333333333,59.154761904761905,0,0,1
29288,2013,5,5,7,157.0,10,15.0,1018.0,0.89,0,0,2013-05-05 07:00:00,6,2,125,1,167.0,112.0,103.20833333333333,59.607142857142854,0,0,0
29289,2013,5,5,8,152.0,8,17.0,1018.0,1.79,0,0,2013-05-05 08:00:00,6,2,125,1,157.0,124.0,105.08333333333333,60.05952380952381,0,1,0
29290,2013,5,5,9,166.0,10,19.0,1018.0,0.89,0,0,2013-05-05 09:00:00,6,2,125,1,152.0,131.0,106.25,60.482142857142854,0,0,1
29291,2013,5,5,10,169.0,10,21.0,1018.0,1.78,0,0,2013-05-05 10:00:00,6,2,125,1,166.0,139.0,107.70833333333333,60.910714285714285,0,0,1
29292,2013,5,5,11,161.0,11,23.0,1018.0,2.67,0,0,2013-05-05 11:00:00,6,2,125,1,169.0,117.0,108.95833333333333,61.44047619047619,0,0,1
29293,2013,5,5,12,156.0,12,25.0,1017.0,3.56,0,0,2013-05-05 12:00:00,6,2,125,1,161.0,83.0,110.79166666666667,61.92857142857143,0,0,1
29294,2013,5,5,13,172.0,12,26.0,1016.0,4.45,0,0,2013-05-05 13:00:00,6,2,125,1,156.0,82.0,113.83333333333333,62.32738095238095,0,0,1
29295,2013,5,5,14,177.0,11,27.0,1016.0,3.13,0,0,2013-05-05 14:00:00,6,2,125,1,172.0,78.0,117.58333333333333,62.845238095238095,0,1,0
29296,2013,5,5,15,182.0,11,27.0,1015.0,6.26,0,0,2013-05-05 15:00:00,6,2,125,1,177.0,70.0,121.70833333333333,63.410714285714285,0,1,0
29297,2013,5,5,16,179.0,12,27.0,1014.0,10.28,0,0,2013-05-05 16:00:00,6,2,125,1,182.0,64.0,126.375,63.98809523809524,0,1,0
29298,2013,5,5,17,187.0,13,27.0,1013.0,14.3,0,0,2013-05-05 17:00:00,6,2,125,1,179.0,65.0,131.16666666666666,64.50595238095238,0,1,0
29299,2013,5,5,18,209.0,13,26.0,1013.0,18.32,0,0,2013-05-05 18:00:00,6,2,125,1,187.0,54.0,136.25,65.07142857142857,0,1,0
29300,2013,5,5,19,211.0,13,25.0,1014.0,22.34,0,0,2013-05-05 19:00:00,6,2,125,1,209.0,65.0,142.70833333333334,65.74404761904762,0,1,0
29301,2013,5,5,20,230.0,14,22.0,1014.0,25.47,0,0,2013-05-05 20:00:00,6,2,125,1,211.0,71.0,148.79166666666666,66.55952380952381,0,1,0
29302,2013,5,5,21,254.0,15,23.0,1015.0,29.49,0,0,2013-05-05 21:00:00,6,2,125,1,230.0,75.0,155.41666666666666,67.83333333333333,0,1,0
29303,2013,5,5,22,271.0,15,21.0,1015.0,31.28,0,0,2013-05-05 22:00:00,6,2,125,1,254.0,80.0,162.875,69.2202380952381,0,1,0
29304,2013,5,5,23,275.0,15,19.0,1015.0,0.89,0,0,2013-05-05 23:00:00,6,2,125,1,271.0,84.0,170.83333333333334,70.71428571428571,0,0,1
29305,2013,5,6,0,284.0,15,18.0,1015.0,0.89,0,0,2013-05-06 00:00:00,0,2,126,0,275.0,104.0,178.79166666666666,72.25,0,1,0
29306,2013,5,6,1,297.0,15,18.0,1015.0,1.78,0,0,2013-05-06 01:00:00,0,2,126,0,284.0,134.0,186.29166666666666,73.875,0,1,0
29307,2013,5,6,2,314.0,15,17.0,1015.0,0.89,0,0,2013-05-06 02:00:00,0,2,126,0,297.0,136.0,193.08333333333334,75.57738095238095,0,0,1
29308,2013,5,6,3,301.0,14,16.0,1015.0,1.78,0,0,2013-05-06 03:00:00,0,2,126,0,314.0,145.0,200.5,77.36309523809524,0,0,1
29309,2013,5,6,4,320.0,14,15.0,1015.0,0.89,0,0,2013-05-06 04:00:00,0,2,126,0,301.0,144.0,207.0,79.07142857142857,0,0,0
29310,2013,5,6,5,315.0,14,15.0,1015.0,0.89,0,0,2013-05-06 05:00:00,0,2,126,0,320.0,153.0,214.33333333333334,80.88690476190476,0,0,1
29311,2013,5,6,6,318.0,14,15.0,1015.0,1.34,0,0,2013-05-06 06:00:00,0,2,126,0,315.0,167.0,221.08333333333334,82.66071428571429,0,0,1
29312,2013,5,6,7,312.0,16,17.0,1015.0,0.89,0,0,2013-05-06 07:00:00,0,2,126,0,318.0,157.0,227.375,84.45238095238095,0,0,0
29313,2013,5,6,8,286.0,15,20.0,1016.0,0.89,0,0,2013-05-06 08:00:00,0,2,126,0,312.0,152.0,233.83333333333334,86.18452380952381,0,0,1
29314,2013,5,6,9,271.0,16,23.0,1015.0,1.78,0,0,2013-05-06 09:00:00,0,2,126,0,286.0,166.0,239.41666666666666,87.74404761904762,0,0,1
29315,2013,5,6,10,261.0,15,24.0,1015.0,2.67,0,0,2013-05-06 10:00:00,0,2,126,0,271.0,169.0,243.79166666666666,89.23809523809524,0,0,1
29316,2013,5,6,11,266.0,16,26.0,1015.0,3.56,0,0,2013-05-06 11:00:00,0,2,126,0,261.0,161.0,247.625,90.69047619047619,0,0,1
29317,2013,5,6,12,265.0,16,27.0,1014.0,3.13,0,0,2013-05-06 12:00:00,0,2,126,0,266.0,156.0,252.0,91.99404761904762,0,1,0
29318,2013,5,6,13,259.0,14,29.0,1014.0,1.79,0,0,2013-05-06 13:00:00,0,2,126,0,265.0,172.0,256.5416666666667,93.30952380952381,0,0,1
29319,2013,5,6,14,171.0,11,30.0,1013.0,4.02,0,0,2013-05-06 14:00:00,0,2,126,0,259.0,177.0,260.1666666666667,94.61904761904762,0,1,0
29320,2013,5,6,15,103.0,9,31.0,1012.0,8.04,0,0,2013-05-06 15:00:00,0,2,126,0,171.0,182.0,259.9166666666667,95.47619047619048,0,1,0
29321,2013,5,6,16,103.0,8,31.0,1012.0,12.96,0,0,2013-05-06 16:00:00,0,2,126,0,103.0,179.0,256.625,95.91071428571429,0,1,0
29322,2013,5,6,17,82.0,7,30.0,1012.0,17.88,0,0,2013-05-06 17:00:00,0,2,126,0,103.0,187.0,253.45833333333334,96.45833333333333,0,1,0
29323,2013,5,6,18,85.0,7,28.0,1012.0,21.9,0,0,2013-05-06 18:00:00,0,2,126,0,82.0,209.0,249.08333333333334,96.875,0,1,0
29324,2013,5,6,19,90.0,8,27.0,1012.0,25.92,0,0,2013-05-06 19:00:00,0,2,126,0,85.0,211.0,243.91666666666666,97.1547619047619,0,1,0
29325,2013,5,6,20,135.0,10,25.0,1013.0,27.71,0,0,2013-05-06 20:00:00,0,2,126,0,90.0,230.0,238.875,97.25,0,1,0
29326,2013,5,6,21,148.0,11,23.0,1014.0,29.5,0,0,2013-05-06 21:00:00,0,2,126,0,135.0,254.0,234.91666666666666,97.83333333333333,0,1,0
29327,2013,5,6,22,143.0,14,20.0,1014.0,0.89,0,0,2013-05-06 22:00:00,0,2,126,0,148.0,271.0,230.5,98.5297619047619,0,0,1
29328,2013,5,6,23,137.0,14,19.0,1014.0,1.34,0,0,2013-05-06 23:00:00,0,2,126,0,143.0,275.0,225.16666666666666,99.19047619047619,0,0,1
29329,2013,5,7,0,161.0,14,18.0,1015.0,1.79,0,0,2013-05-07 00:00:00,1,2,127,0,137.0,284.0,219.41666666666666,99.7202380952381,0,1,0
29330,2013,5,7,1,157.0,14,18.0,1015.0,2.68,0,0,2013-05-07 01:00:00,1,2,127,0,161.0,297.0,214.29166666666666,100.19642857142857,0,1,0
29331,2013,5,7,2,170.0,14,18.0,1014.0,0.89,0,0,2013-05-07 02:00:00,1,2,127,0,157.0,314.0,208.45833333333334,100.91666666666667,0,0,1
29332,2013,5,7,3,156.0,13,17.0,1015.0,1.78,0,0,2013-05-07 03:00:00,1,2,127,0,170.0,301.0,202.45833333333334,101.85714285714286,0,0,1
29333,2013,5,7,4,157.0,13,17.0,1015.0,0.89,0,0,2013-05-07 04:00:00,1,2,127,0,156.0,320.0,196.41666666666666,102.72619047619048,0,0,0
29334,2013,5,7,5,169.0,13,15.0,1015.0,0.89,0,0,2013-05-07 05:00:00,1,2,127,0,157.0,315.0,189.625,103.5952380952381,0,0,1
29335,2013,5,7,6,185.0,13,16.0,1015.0,0.89,0,0,2013-05-07 06:00:00,1,2,127,0,169.0,318.0,183.54166666666666,104.51190476190476,0,0,0
29336,2013,5,7,7,217.0,14,18.0,1016.0,0.89,0,0,2013-05-07 07:00:00,1,2,127,0,185.0,312.0,178.0,105.55357142857143,0,0,1
29337,2013,5,7,8,230.0,14,20.0,1016.0,1.78,0,0,2013-05-07 08:00:00,1,2,127,0,217.0,286.0,174.04166666666666,106.7797619047619,0,0,1
29338,2013,5,7,9,251.0,16,23.0,1017.0,2.67,0,0,2013-05-07 09:00:00,1,2,127,0,230.0,271.0,171.70833333333334,108.06547619047619,0,0,1
29339,2013,5,7,10,251.0,16,24.0,1017.0,3.56,0,0,2013-05-07 10:00:00,1,2,127,0,251.0,261.0,170.875,109.5,0,0,1
29340,2013,5,7,11,246.0,16,25.0,1017.0,1.79,0,0,2013-05-07 11:00:00,1,2,127,0,251.0,266.0,170.45833333333334,110.94047619047619,0,1,0
29341,2013,5,7,12,194.0,15,27.0,1016.0,4.92,0,0,2013-05-07 12:00:00,1,2,127,0,246.0,265.0,169.625,112.33928571428571,0,1,0
29342,2013,5,7,13,137.0,14,28.0,1015.0,8.05,0,0,2013-05-07 13:00:00,1,2,127,0,194.0,259.0,166.66666666666666,113.07738095238095,0,1,0
29343,2013,5,7,14,127.0,13,29.0,1014.0,11.18,0,0,2013-05-07 14:00:00,1,2,127,0,137.0,171.0,161.58333333333334,113.82738095238095,0,1,0
29344,2013,5,7,15,130.0,11,29.0,1014.0,16.1,0,0,2013-05-07 15:00:00,1,2,127,0,127.0,103.0,159.75,114.51190476190476,0,1,0
29345,2013,5,7,16,143.0,12,29.0,1013.0,20.12,0,0,2013-05-07 16:00:00,1,2,127,0,130.0,103.0,160.875,115.20833333333333,0,1,0
29346,2013,5,7,17,143.0,13,28.0,1013.0,23.25,0,0,2013-05-07 17:00:00,1,2,127,0,143.0,82.0,162.54166666666666,115.96428571428571,0,1,0
29347,2013,5,7,18,153.0,12,28.0,1013.0,26.38,0,0,2013-05-07 18:00:00,1,2,127,0,143.0,85.0,165.08333333333334,116.75,0,1,0
29348,2013,5,7,19,172.0,13,27.0,1013.0,30.4,0,0,2013-05-07 19:00:00,1,2,127,0,153.0,90.0,167.91666666666666,117.58333333333333,0,1,0
29349,2013,5,7,20,182.0,12,26.0,1013.0,34.42,0,0,2013-05-07 20:00:00,1,2,127,0,172.0,135.0,171.33333333333334,118.47619047619048,0,1,0
29350,2013,5,7,21,164.0,9,24.0,1014.0,38.44,0,0,2013-05-07 21:00:00,1,2,127,0,182.0,148.0,173.29166666666666,119.3452380952381,0,1,0
29351,2013,5,7,22,166.0,11,22.0,1014.0,41.57,0,0,2013-05-07 22:00:00,1,2,127,0,164.0,143.0,173.95833333333334,120.05357142857143,0,1,0
29352,2013,5,7,23,199.0,11,21.0,1014.0,44.7,0,0,2013-05-07 23:00:00,1,2,127,0,166.0,137.0,174.91666666666666,120.80357142857143,0,1,0
29353,2013,5,8,0,196.0,11,21.0,1014.0,46.49,0,0,2013-05-08 00:00:00,2,2,128,0,199.0,161.0,177.5,121.76190476190476,0,1,0
29354,2013,5,8,1,223.0,10,20.0,1014.0,48.28,0,0,2013-05-08 01:00:00,2,2,128,0,196.0,157.0,178.95833333333334,122.70238095238095,0,1,0
29355,2013,5,8,2,218.0,10,19.0,1014.0,50.07,0,0,2013-05-08 02:00:00,2,2,128,0,223.0,170.0,181.70833333333334,123.54761904761905,0,1,0
29356,2013,5,8,3,272.0,11,18.0,1014.0,0.89,0,0,2013-05-08 03:00:00,2,2,128,0,218.0,156.0,183.70833333333334,124.60119047619048,0,0,1
29357,2013,5,8,4,172.0,10,16.0,1014.0,1.34,0,0,2013-05-08 04:00:00,2,2,128,0,272.0,157.0,188.54166666666666,126.00595238095238,0,0,1
29358,2013,5,8,5,137.0,10,16.0,1014.0,1.79,0,0,2013-05-08 05:00:00,2,2,128,0,172.0,169.0,189.16666666666666,126.67857142857143,0,1,0
29359,2013,5,8,6,119.0,10,18.0,1014.0,4.92,0,0,2013-05-08 06:00:00,2,2,128,0,137.0,185.0,187.83333333333334,127.2202380952381,0,1,0
29360,2013,5,8,7,116.0,9,18.0,1015.0,0.89,0,0,2013-05-08 07:00:00,2,2,128,0,119.0,217.0,185.08333333333334,127.64285714285714,0,0,1
29361,2013,5,8,8,120.0,10,20.0,1015.0,3.13,0,0,2013-05-08 08:00:00,2,2,128,0,116.0,230.0,180.875,127.83928571428571,0,1,0
29362,2013,5,8,9,135.0,9,20.0,1015.0,6.26,0,0,2013-05-08 09:00:00,2,2,128,0,120.0,251.0,176.29166666666666,128.28571428571428,0,1,0
29363,2013,5,8,10,126.0,10,22.0,1015.0,9.39,0,0,2013-05-08 10:00:00,2,2,128,0,135.0,251.0,171.45833333333334,128.89285714285714,0,1,0
29364,2013,5,8,11,123.0,10,22.0,1015.0,13.41,0,0,2013-05-08 11:00:00,2,2,128,0,126.0,246.0,166.25,129.46428571428572,0,1,0
29365,2013,5,8,12,116.0,11,23.0,1014.0,16.54,0,1,2013-05-08 12:00:00,2,2,128,0,123.0,194.0,161.125,130.03571428571428,0,1,0
29366,2013,5,8,13,141.0,12,24.0,1014.0,20.56,0,0,2013-05-08 13:00:00,2,2,128,0,116.0,137.0,157.875,130.58333333333334,0,1,0
29367,2013,5,8,14,163.0,13,22.0,1014.0,25.48,0,0,2013-05-08 14:00:00,2,2,128,0,141.0,127.0,158.04166666666666,131.25595238095238,0,1,0
29368,2013,5,8,15,148.0,13,23.0,1013.0,29.5,0,0,2013-05-08 15:00:00,2,2,128,0,163.0,130.0,159.54166666666666,132.02380952380952,0,1,0
29369,2013,5,8,16,139.0,14,23.0,1013.0,32.63,0,0,2013-05-08 16:00:00,2,2,128,0,148.0,143.0,160.29166666666666,132.70833333333334,0,1,0
29370,2013,5,8,17,88.0,13,23.0,1012.0,35.76,0,0,2013-05-08 17:00:00,2,2,128,0,139.0,143.0,160.125,133.36904761904762,0,1,0
29371,2013,5,8,18,68.0,13,22.0,1012.0,38.89,0,0,2013-05-08 18:00:00,2,2,128,0,88.0,153.0,157.83333333333334,133.6845238095238,0,1,0
29372,2013,5,8,19,60.0,12,22.0,1012.0,40.68,0,0,2013-05-08 19:00:00,2,2,128,0,68.0,172.0,154.29166666666666,133.86309523809524,0,1,0
29373,2013,5,8,20,103.0,12,21.0,1012.0,42.47,0,0,2013-05-08 20:00:00,2,2,128,0,60.0,182.0,149.625,133.86904761904762,0,1,0
29374,2013,5,8,21,77.0,12,22.0,1013.0,44.26,0,1,2013-05-08 21:00:00,2,2,128,0,103.0,164.0,146.33333333333334,134.23809523809524,0,1,0
29375,2013,5,8,22,42.0,10,20.0,1013.0,49.18,0,0,2013-05-08 22:00:00,2,2,128,0,77.0,166.0,142.70833333333334,134.39285714285714,0,1,0
29376,2013,5,8,23,35.0,10,20.0,1013.0,53.2,0,0,2013-05-08 23:00:00,2,2,128,0,42.0,199.0,137.54166666666666,134.3095238095238,0,1,0
29377,2013,5,9,0,42.0,10,19.0,1012.0,3.13,0,0,2013-05-09 00:00:00,3,2,129,0,35.0,196.0,130.70833333333334,134.10119047619048,1,0,0
29378,2013,5,9,1,53.0,10,19.0,1012.0,1.79,0,0,2013-05-09 01:00:00,3,2,129,0,42.0,223.0,124.29166666666667,133.92857142857142,0,1,0
29379,2013,5,9,2,54.0,11,18.0,1011.0,3.58,0,0,2013-05-09 02:00:00,3,2,129,0,53.0,218.0,117.20833333333333,133.91666666666666,0,1,0
29380,2013,5,9,3,48.0,12,17.0,1011.0,5.37,0,0,2013-05-09 03:00:00,3,2,129,0,54.0,272.0,110.375,133.92857142857142,0,1,0
29381,2013,5,9,4,49.0,12,17.0,1011.0,7.16,0,0,2013-05-09 04:00:00,3,2,129,0,48.0,172.0,101.04166666666667,133.89880952380952,0,1,0
29382,2013,5,9,5,55.0,12,17.0,1011.0,8.95,0,0,2013-05-09 05:00:00,3,2,129,0,49.0,137.0,95.91666666666667,133.85119047619048,0,1,0
29383,2013,5,9,6,56.0,12,17.0,1011.0,12.08,0,0,2013-05-09 06:00:00,3,2,129,0,55.0,119.0,92.5,133.75,0,1,0
29384,2013,5,9,7,64.0,12,17.0,1011.0,16.1,0,0,2013-05-09 07:00:00,3,2,129,0,56.0,116.0,89.875,133.5595238095238,0,1,0
29385,2013,5,9,8,52.0,11,17.0,1011.0,20.12,0,0,2013-05-09 08:00:00,3,2,129,0,64.0,120.0,87.70833333333333,133.35714285714286,0,1,0
29386,2013,5,9,9,17.0,11,17.0,1012.0,23.25,0,0,2013-05-09 09:00:00,3,2,129,0,52.0,135.0,84.875,133.05357142857142,0,1,0
29387,2013,5,9,10,21.0,12,17.0,1011.0,26.38,0,0,2013-05-09 10:00:00,3,2,129,0,17.0,126.0,79.95833333333333,132.5595238095238,0,1,0
29388,2013,5,9,11,24.0,12,18.0,1011.0,30.4,0,0,2013-05-09 11:00:00,3,2,129,0,21.0,123.0,75.58333333333333,132.07738095238096,0,1,0
29389,2013,5,9,12,25.0,11,18.0,1010.0,33.53,0,0,2013-05-09 12:00:00,3,2,129,0,24.0,116.0,71.45833333333333,131.77380952380952,0,1,0
29390,2013,5,9,13,35.0,12,18.0,1010.0,35.32,0,0,2013-05-09 13:00:00,3,2,129,0,25.0,141.0,67.66666666666667,131.45833333333334,0,1,0
29391,2013,5,9,14,28.0,11,20.0,1009.0,38.45,0,0,2013-05-09 14:00:00,3,2,129,0,35.0,163.0,63.25,131.13690476190476,0,1,0
29392,2013,5,9,15,47.0,12,20.0,1008.0,41.58,0,0,2013-05-09 15:00:00,3,2,129,0,28.0,148.0,57.625,130.7202380952381,0,1,0
29393,2013,5,9,16,53.0,12,19.0,1008.0,44.71,0,0,2013-05-09 16:00:00,3,2,129,0,47.0,139.0,53.416666666666664,130.42857142857142,0,1,0
29394,2013,5,9,17,60.0,12,19.0,1007.0,46.5,0,0,2013-05-09 17:00:00,3,2,129,0,53.0,88.0,49.833333333333336,130.16666666666666,0,1,0
29395,2013,5,9,18,60.0,12,19.0,1007.0,48.29,0,0,2013-05-09 18:00:00,3,2,129,0,60.0,68.0,48.666666666666664,129.95238095238096,0,1,0
29396,2013,5,9,19,66.0,12,18.0,1007.0,0.89,0,0,2013-05-09 19:00:00,3,2,129,0,60.0,60.0,48.333333333333336,129.74404761904762,0,0,1
29397,2013,5,9,20,64.0,12,16.0,1008.0,1.79,0,0,2013-05-09 20:00:00,3,2,129,0,66.0,103.0,48.583333333333336,129.625,0,1,0
29398,2013,5,9,21,60.0,12,15.0,1008.0,3.58,0,0,2013-05-09 21:00:00,3,2,129,0,64.0,77.0,46.958333333333336,129.44642857142858,0,1,0
29399,2013,5,9,22,64.0,12,15.0,1008.0,5.37,0,0,2013-05-09 22:00:00,3,2,129,0,60.0,42.0,46.25,129.33333333333334,0,1,0
29400,2013,5,9,23,65.0,12,14.0,1008.0,0.89,0,0,2013-05-09 23:00:00,3,2,129,0,64.0,35.0,47.166666666666664,129.19642857142858,0,0,1
29401,2013,5,10,0,73.0,11,13.0,1007.0,3.13,0,0,2013-05-10 00:00:00,4,2,130,0,65.0,42.0,48.416666666666664,129.10119047619048,0,1,0
29402,2013,5,10,1,76.0,10,12.0,1006.0,0.89,0,0,2013-05-10 01:00:00,4,2,130,0,73.0,53.0,49.708333333333336,129.1845238095238,0,0,1
29403,2013,5,10,2,93.0,10,11.0,1005.0,1.78,0,0,2013-05-10 02:00:00,4,2,130,0,76.0,54.0,50.666666666666664,129.23214285714286,0,0,1
29404,2013,5,10,3,97.0,10,11.0,1004.0,0.89,0,0,2013-05-10 03:00:00,4,2,130,0,93.0,48.0,52.291666666666664,129.29761904761904,0,1,0
29405,2013,5,10,4,108.0,7,8.0,1003.0,0.89,0,0,2013-05-10 04:00:00,4,2,130,0,97.0,49.0,54.333333333333336,129.51785714285714,1,0,0
29406,2013,5,10,5,105.0,9,9.0,1003.0,0.89,0,0,2013-05-10 05:00:00,4,2,130,0,108.0,55.0,56.791666666666664,129.89880952380952,0,0,1
29407,2013,5,10,6,108.0,9,9.0,1003.0,1.78,0,0,2013-05-10 06:00:00,4,2,130,0,105.0,56.0,58.875,130.23809523809524,0,0,1
29408,2013,5,10,7,116.0,11,12.0,1003.0,2.67,0,0,2013-05-10 07:00:00,4,2,130,0,108.0,64.0,61.041666666666664,130.57142857142858,0,0,1
29409,2013,5,10,8,98.0,13,16.0,1003.0,4.46,0,0,2013-05-10 08:00:00,4,2,130,0,116.0,52.0,63.208333333333336,130.95833333333334,0,0,1
29410,2013,5,10,9,27.0,1,23.0,1003.0,7.15,0,0,2013-05-10 09:00:00,4,2,130,0,98.0,17.0,65.125,131.23809523809524,1,0,0
29411,2013,5,10,10,9.0,-1,25.0,1002.0,15.2,0,0,2013-05-10 10:00:00,4,2,130,0,27.0,21.0,65.54166666666667,131.0654761904762,1,0,0
29412,2013,5,10,11,13.0,-3,27.0,1002.0,27.27,0,0,2013-05-10 11:00:00,4,2,130,0,9.0,24.0,65.04166666666667,130.7797619047619,1,0,0
29413,2013,5,10,12,16.0,3,27.0,1001.0,4.02,0,0,2013-05-10 12:00:00,4,2,130,0,13.0,25.0,64.58333333333333,130.48214285714286,0,0,0
29414,2013,5,10,13,14.0,-2,30.0,1001.0,8.94,0,0,2013-05-10 13:00:00,4,2,130,0,16.0,35.0,64.20833333333333,130.21428571428572,1,0,0
29415,2013,5,10,14,12.0,-3,30.0,1000.0,14.75,0,0,2013-05-10 14:00:00,4,2,130,0,14.0,28.0,63.333333333333336,129.88690476190476,1,0,0
29416,2013,5,10,15,9.0,-2,31.0,999.0,18.77,0,0,2013-05-10 15:00:00,4,2,130,0,12.0,47.0,62.666666666666664,129.53571428571428,1,0,0
29417,2013,5,10,16,14.0,-5,31.0,998.0,3.13,0,0,2013-05-10 16:00:00,4,2,130,0,9.0,53.0,61.083333333333336,129.1547619047619,0,0,1
29418,2013,5,10,17,13.0,-9,31.0,998.0,4.92,0,0,2013-05-10 17:00:00,4,2,130,0,14.0,60.0,59.458333333333336,128.83928571428572,1,0,0
29419,2013,5,10,18,16.0,-9,30.0,997.0,8.05,0,0,2013-05-10 18:00:00,4,2,130,0,13.0,60.0,57.5,128.5595238095238,1,0,0
29420,2013,5,10,19,19.0,5,25.0,998.0,1.79,0,0,2013-05-10 19:00:00,4,2,130,0,16.0,66.0,55.666666666666664,128.3154761904762,0,0,0
29421,2013,5,10,20,38.0,-3,27.0,999.0,5.81,0,0,2013-05-10 20:00:00,4,2,130,0,19.0,64.0,53.708333333333336,128.11904761904762,0,1,0
29422,2013,5,10,21,33.0,-1,26.0,999.0,12.96,0,0,2013-05-10 21:00:00,4,2,130,0,38.0,60.0,52.625,127.95238095238095,0,1,0
29423,2013,5,10,22,43.0,1,25.0,999.0,18.77,0,0,2013-05-10 22:00:00,4,2,130,0,33.0,64.0,51.5,127.7202380952381,0,1,0
29424,2013,5,10,23,46.0,2,24.0,999.0,22.79,0,0,2013-05-10 23:00:00,4,2,130,0,43.0,65.0,50.625,127.51785714285714,0,1,0
29425,2013,5,11,0,47.0,5,19.0,999.0,24.58,0,0,2013-05-11 00:00:00,5,2,131,1,46.0,73.0,49.833333333333336,127.2202380952381,0,1,0
29426,2013,5,11,1,60.0,7,15.0,998.0,26.37,0,0,2013-05-11 01:00:00,5,2,131,1,47.0,76.0,48.75,126.98809523809524,0,1,0
29427,2013,5,11,2,52.0,8,14.0,997.0,0.89,0,0,2013-05-11 02:00:00,5,2,131,1,60.0,93.0,48.083333333333336,126.92261904761905,0,0,1
29428,2013,5,11,3,54.0,8,13.0,997.0,1.78,0,0,2013-05-11 03:00:00,5,2,131,1,52.0,97.0,46.375,126.83333333333333,0,0,1
29429,2013,5,11,4,70.0,7,12.0,996.0,2.67,0,0,2013-05-11 04:00:00,5,2,131,1,54.0,108.0,44.583333333333336,126.71428571428571,0,0,1
29430,2013,5,11,5,89.0,6,11.0,996.0,3.56,0,0,2013-05-11 05:00:00,5,2,131,1,70.0,105.0,43.0,126.63690476190476,0,0,1
29431,2013,5,11,6,115.0,8,10.0,995.0,1.79,0,0,2013-05-11 06:00:00,5,2,131,1,89.0,108.0,42.333333333333336,126.64285714285714,0,0,0
29432,2013,5,11,7,111.0,8,17.0,995.0,0.89,0,0,2013-05-11 07:00:00,5,2,131,1,115.0,116.0,42.625,126.74404761904762,0,0,1
29433,2013,5,11,8,106.0,8,21.0,995.0,1.78,0,0,2013-05-11 08:00:00,5,2,131,1,111.0,98.0,42.416666666666664,126.73809523809524,0,0,1
29434,2013,5,11,9,77.0,5,23.0,995.0,2.67,0,0,2013-05-11 09:00:00,5,2,131,1,106.0,27.0,42.75,126.63095238095238,0,0,1
29435,2013,5,11,10,83.0,3,27.0,995.0,3.13,0,0,2013-05-11 10:00:00,5,2,131,1,77.0,9.0,44.833333333333336,126.30952380952381,1,0,0
29436,2013,5,11,11,58.0,-3,31.0,994.0,8.05,0,0,2013-05-11 11:00:00,5,2,131,1,83.0,13.0,47.916666666666664,125.97619047619048,1,0,0
29437,2013,5,11,12,26.0,-6,32.0,994.0,13.86,0,0,2013-05-11 12:00:00,5,2,131,1,58.0,16.0,49.791666666666664,125.625,1,0,0
29438,2013,5,11,13,27.0,-5,33.0,993.0,17.88,0,0,2013-05-11 13:00:00,5,2,131,1,26.0,14.0,50.208333333333336,125.28571428571429,1,0,0
29439,2013,5,11,14,25.0,-14,34.0,993.0,26.82,0,0,2013-05-11 14:00:00,5,2,131,1,27.0,12.0,50.75,124.95833333333333,1,0,0
29440,2013,5,11,15,17.0,-17,34.0,992.0,33.97,0,0,2013-05-11 15:00:00,5,2,131,1,25.0,9.0,51.291666666666664,124.64285714285714,1,0,0
29441,2013,5,11,16,25.0,-14,34.0,992.0,42.02,0,0,2013-05-11 16:00:00,5,2,131,1,17.0,14.0,51.625,124.32738095238095,1,0,0
29442,2013,5,11,17,22.0,-9,33.0,993.0,46.94,0,0,2013-05-11 17:00:00,5,2,131,1,25.0,13.0,52.083333333333336,124.0952380952381,1,0,0
29443,2013,5,11,18,55.0,-7,30.0,993.0,50.96,0,0,2013-05-11 18:00:00,5,2,131,1,22.0,16.0,52.458333333333336,123.83928571428571,1,0,0
29444,2013,5,11,19,26.0,-8,26.0,994.0,54.09,0,0,2013-05-11 19:00:00,5,2,131,1,55.0,19.0,54.083333333333336,123.8452380952381,1,0,0
29445,2013,5,11,20,37.0,-7,21.0,995.0,57.22,0,0,2013-05-11 20:00:00,5,2,131,1,26.0,38.0,54.375,123.61309523809524,1,0,0
